target_sex,dem_sex,metric,r1,r2,t,p,m1,cil_1,ciu_1,m2,cil_2,ciu_2
F,M,fomr,0.05,1.0,2.787464503201523,0.04943989489444135,0.08016015884261042,0.0745496511854578,0.08577066649976305,0.06972569898815559,0.0658434040205997,0.07360799395571148
F,M,fomr,0.1,0.25,-0.6919594436345481,0.5270316357575804,0.07872579419140333,0.06941448850450596,0.08803709987830069,0.084031818183971,0.07734282383504569,0.09072081253289631
F,M,fomr,0.1,0.5,0.12444042052386131,0.9069695613513882,0.07872579419140333,0.06941448850450596,0.08803709987830069,0.07789843384254982,0.07459194069028396,0.08120492699481568
F,M,fomr,0.1,0.75,1.436405508761857,0.22423818941910967,0.07872579419140333,0.06941448850450596,0.08803709987830069,0.06887360994881232,0.0596837820863225,0.07806343781130215
F,M,fomr,0.1,1.0,1.6981826736865726,0.16470535652586066,0.07872579419140333,0.06941448850450596,0.08803709987830069,0.06972569898815559,0.0658434040205997,0.07360799395571148
F,M,fomr,0.25,0.5,2.3871109061652502,0.07540407282718072,0.084031818183971,0.07734282383504569,0.09072081253289631,0.07789843384254982,0.07459194069028396,0.08120492699481568
F,M,fomr,0.25,0.75,3.6438599424020643,0.021889844581776393,0.084031818183971,0.07734282383504569,0.09072081253289631,0.06887360994881232,0.0596837820863225,0.07806343781130215
F,M,fomr,0.25,1.0,2.5235973421451052,0.06510682388661068,0.084031818183971,0.07734282383504569,0.09072081253289631,0.06972569898815559,0.0658434040205997,0.07360799395571148
F,M,fomr,0.5,0.75,1.6699165232020954,0.17025786521261058,0.07789843384254982,0.07459194069028396,0.08120492699481568,0.06887360994881232,0.0596837820863225,0.07806343781130215
F,M,fomr,0.5,1.0,2.519894437911462,0.06536412302242302,0.07789843384254982,0.07459194069028396,0.08120492699481568,0.06972569898815559,0.0658434040205997,0.07360799395571148
F,M,fomr,0.75,1.0,-0.1194941636899345,0.9106449817474108,0.06887360994881232,0.0596837820863225,0.07806343781130215,0.06972569898815559,0.0658434040205997,0.07360799395571148
F,F,fomr,0.0,0.05,-2.459813172588752,0.06970543455752738,0.054780796679401736,0.04958960148614014,0.05997199187266333,0.06500840769461548,0.0611510376781029,0.06886577771112806
F,F,fomr,0.0,0.1,-1.9790773992767405,0.11892708682612059,0.054780796679401736,0.04958960148614014,0.05997199187266333,0.06587342431602175,0.053355373689056976,0.07839147494298652
F,F,fomr,0.0,0.25,-4.2189191029327375,0.013489276206953732,0.054780796679401736,0.04958960148614014,0.05997199187266333,0.07479130612654175,0.06756212640032158,0.08202048585276192
F,F,fomr,0.0,0.5,-4.403498335925942,0.011659405553442352,0.054780796679401736,0.04958960148614014,0.05997199187266333,0.0795271218239437,0.07306305392230336,0.08599118972558403
F,F,fomr,0.0,0.75,-4.918567029844542,0.007937540260023444,0.054780796679401736,0.04958960148614014,0.05997199187266333,0.08384857062291443,0.07127171241276713,0.09642542883306172
F,F,fomr,0.0,1.0,-35.66150547776222,3.6904501620337076e-06,0.054780796679401736,0.04958960148614014,0.05997199187266333,0.14769649972718213,0.14274689269449906,0.1526461067598652
F,F,fomr,0.05,0.1,-0.13590633881290512,0.8984605820436219,0.06500840769461548,0.0611510376781029,0.06886577771112806,0.06587342431602175,0.053355373689056976,0.07839147494298652
F,F,fomr,0.05,0.25,-1.6819613619419194,0.16786816183591677,0.06500840769461548,0.0611510376781029,0.06886577771112806,0.07479130612654175,0.06756212640032158,0.08202048585276192
F,F,fomr,0.05,0.5,-2.638481856105842,0.057671879245664866,0.06500840769461548,0.0611510376781029,0.06886577771112806,0.0795271218239437,0.07306305392230336,0.08599118972558403
F,F,fomr,0.05,0.75,-2.1537596347284436,0.09756926225273271,0.06500840769461548,0.0611510376781029,0.06886577771112806,0.08384857062291443,0.07127171241276713,0.09642542883306172
F,F,fomr,0.05,1.0,-19.9737096025494,3.707606676078355e-05,0.06500840769461548,0.0611510376781029,0.06886577771112806,0.14769649972718213,0.14274689269449906,0.1526461067598652
F,F,fomr,0.1,0.25,-0.952658431900028,0.3947098755867027,0.06587342431602175,0.053355373689056976,0.07839147494298652,0.07479130612654175,0.06756212640032158,0.08202048585276192
F,F,fomr,0.1,0.5,-1.2778223143960847,0.27043145895827947,0.06587342431602175,0.053355373689056976,0.07839147494298652,0.0795271218239437,0.07306305392230336,0.08599118972558403
F,F,fomr,0.1,0.75,-1.7208791528696712,0.16038493498491407,0.06587342431602175,0.053355373689056976,0.07839147494298652,0.08384857062291443,0.07127171241276713,0.09642542883306172
F,F,fomr,0.1,1.0,-11.286693792351883,0.0003511490193408963,0.06587342431602175,0.053355373689056976,0.07839147494298652,0.14769649972718213,0.14274689269449906,0.1526461067598652
F,F,fomr,0.25,0.5,-1.103563922098674,0.3317057170328583,0.07479130612654175,0.06756212640032158,0.08202048585276192,0.0795271218239437,0.07306305392230336,0.08599118972558403
F,F,fomr,0.25,0.75,-1.582956135903818,0.1885991981090762,0.07479130612654175,0.06756212640032158,0.08202048585276192,0.08384857062291443,0.07127171241276713,0.09642542883306172
F,F,fomr,0.25,1.0,-21.817029278483133,2.6116223501207032e-05,0.07479130612654175,0.06756212640032158,0.08202048585276192,0.14769649972718213,0.14274689269449906,0.1526461067598652
F,F,fomr,0.5,0.75,-0.5886257370771141,0.587745301894938,0.0795271218239437,0.07306305392230336,0.08599118972558403,0.08384857062291443,0.07127171241276713,0.09642542883306172
F,F,fomr,0.5,1.0,-14.044767662552456,0.0001491268587237143,0.0795271218239437,0.07306305392230336,0.08599118972558403,0.14769649972718213,0.14274689269449906,0.1526461067598652
F,F,fomr,0.75,1.0,-13.593492797395276,0.00016955813711715332,0.08384857062291443,0.07127171241276713,0.09642542883306172,0.14769649972718213,0.14274689269449906,0.1526461067598652
M,All,auroc,0.0,0.05,-1.2799868597337856,0.26974244472414477,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8527321787188591,0.850563988691177,0.8549003687465412
M,All,auroc,0.0,0.1,0.3702288925525831,0.7299823643862255,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8471943370664687,0.8358330363924587,0.8585556377404788
M,All,auroc,0.0,0.25,3.352598115517367,0.028499977372146136,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8418441051131703,0.8375173568809212,0.8461708533454194
M,All,auroc,0.0,0.5,3.4549445891280643,0.025937106263895927,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8121889129191435,0.7937948773654854,0.8305829484728017
M,All,auroc,0.0,0.75,5.296480644469116,0.006101674053262039,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.7918909981649567,0.7710379089915056,0.8127440873384078
M,All,auroc,0.0,1.0,4.503661966111233,0.010792252826381495,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.7126661291571305,0.6617804610643158,0.7635517972499452
M,All,auroc,0.05,0.1,0.805306510408662,0.46578726058363756,0.8527321787188591,0.850563988691177,0.8549003687465412,0.8471943370664687,0.8358330363924587,0.8585556377404788
M,All,auroc,0.05,0.25,4.539155439481684,0.010503856289702644,0.8527321787188591,0.850563988691177,0.8549003687465412,0.8418441051131703,0.8375173568809212,0.8461708533454194
M,All,auroc,0.05,0.5,3.500869190501494,0.024876575484207505,0.8527321787188591,0.850563988691177,0.8549003687465412,0.8121889129191435,0.7937948773654854,0.8305829484728017
M,All,auroc,0.05,0.75,4.818717971729046,0.008530976441554487,0.8527321787188591,0.850563988691177,0.8549003687465412,0.7918909981649567,0.7710379089915056,0.8127440873384078
M,All,auroc,0.05,1.0,4.7594412477842996,0.008908853134101056,0.8527321787188591,0.850563988691177,0.8549003687465412,0.7126661291571305,0.6617804610643158,0.7635517972499452
M,All,auroc,0.1,0.25,0.9231739075804059,0.4081632036146238,0.8471943370664687,0.8358330363924587,0.8585556377404788,0.8418441051131703,0.8375173568809212,0.8461708533454194
M,All,auroc,0.1,0.5,4.294668394855035,0.012699100379354266,0.8471943370664687,0.8358330363924587,0.8585556377404788,0.8121889129191435,0.7937948773654854,0.8305829484728017
M,All,auroc,0.1,0.75,3.3931837985283666,0.0274492539810614,0.8471943370664687,0.8358330363924587,0.8585556377404788,0.7918909981649567,0.7710379089915056,0.8127440873384078
M,All,auroc,0.1,1.0,4.224214618733661,0.013432141204524455,0.8471943370664687,0.8358330363924587,0.8585556377404788,0.7126661291571305,0.6617804610643158,0.7635517972499452
M,All,auroc,0.25,0.5,2.783854577924377,0.04962257902828977,0.8418441051131703,0.8375173568809212,0.8461708533454194,0.8121889129191435,0.7937948773654854,0.8305829484728017
M,All,auroc,0.25,0.75,3.847474954223117,0.018342075631876217,0.8418441051131703,0.8375173568809212,0.8461708533454194,0.7918909981649567,0.7710379089915056,0.8127440873384078
M,All,auroc,0.25,1.0,4.145984485307653,0.014306822663053312,0.8418441051131703,0.8375173568809212,0.8461708533454194,0.7126661291571305,0.6617804610643158,0.7635517972499452
M,All,auroc,0.5,0.75,1.5219304032479284,0.20268077743358498,0.8121889129191435,0.7937948773654854,0.8305829484728017,0.7918909981649567,0.7710379089915056,0.8127440873384078
M,All,auroc,0.5,1.0,3.123249149091828,0.035415283684477494,0.8121889129191435,0.7937948773654854,0.8305829484728017,0.7126661291571305,0.6617804610643158,0.7635517972499452
M,All,auroc,0.75,1.0,2.611074285550215,0.05935295517607783,0.7918909981649567,0.7710379089915056,0.8127440873384078,0.7126661291571305,0.6617804610643158,0.7635517972499452
M,M,auroc,0.0,0.05,-2.030990629212498,0.11208627268876108,0.8426053374489436,0.8397113113021245,0.8454993635957627,0.8468817052741734,0.8431776065036448,0.850585804044702
M,M,auroc,0.0,0.1,-0.031151643067330252,0.9766409899854828,0.8426053374489436,0.8397113113021245,0.8454993635957627,0.8428493637975022,0.8311872515539984,0.854511476041006
M,M,auroc,0.0,0.25,2.5195980988640745,0.06538476453108102,0.8426053374489436,0.8397113113021245,0.8454993635957627,0.8352556471337425,0.8320204211696768,0.8384908730978081
M,M,auroc,0.0,0.5,2.7184964237178426,0.05306920522216256,0.8426053374489436,0.8397113113021245,0.8454993635957627,0.8092058217497293,0.7892931732309494,0.8291184702685093
M,M,auroc,0.0,0.75,3.1650182338372272,0.03401987415846532,0.8426053374489436,0.8397113113021245,0.8454993635957627,0.7914317496886928,0.7627246080040361,0.8201388913733495
M,M,auroc,0.0,1.0,3.5582666503446827,0.02362271550882854,0.8426053374489436,0.8397113113021245,0.8454993635957627,0.7507531201706815,0.7071531798664764,0.7943530604748866
M,M,auroc,0.05,0.1,0.4783378296175732,0.6573799300706007,0.8468817052741734,0.8431776065036448,0.850585804044702,0.8428493637975022,0.8311872515539984,0.854511476041006
M,M,auroc,0.05,0.25,2.939943024325814,0.04239153820990436,0.8468817052741734,0.8431776065036448,0.850585804044702,0.8352556471337425,0.8320204211696768,0.8384908730978081
M,M,auroc,0.05,0.5,2.8434846372497278,0.04670258695249966,0.8468817052741734,0.8431776065036448,0.850585804044702,0.8092058217497293,0.7892931732309494,0.8291184702685093
M,M,auroc,0.05,0.75,3.4405084871163463,0.026281514789438888,0.8468817052741734,0.8431776065036448,0.850585804044702,0.7914317496886928,0.7627246080040361,0.8201388913733495
M,M,auroc,0.05,1.0,3.887826185935467,0.01772323246560113,0.8468817052741734,0.8431776065036448,0.850585804044702,0.7507531201706815,0.7071531798664764,0.7943530604748866
M,M,auroc,0.1,0.25,1.4527632359253098,0.21994319199914195,0.8428493637975022,0.8311872515539984,0.854511476041006,0.8352556471337425,0.8320204211696768,0.8384908730978081
M,M,auroc,0.1,0.5,4.342672855951852,0.012227230486308924,0.8428493637975022,0.8311872515539984,0.854511476041006,0.8092058217497293,0.7892931732309494,0.8291184702685093
M,M,auroc,0.1,0.75,2.4560455231753138,0.06998843991964691,0.8428493637975022,0.8311872515539984,0.854511476041006,0.7914317496886928,0.7627246080040361,0.8201388913733495
M,M,auroc,0.1,1.0,3.431932538492549,0.026488686076387977,0.8428493637975022,0.8311872515539984,0.854511476041006,0.7507531201706815,0.7071531798664764,0.7943530604748866
M,M,auroc,0.25,0.5,2.6698954416703433,0.05581206212116165,0.8352556471337425,0.8320204211696768,0.8384908730978081,0.8092058217497293,0.7892931732309494,0.8291184702685093
M,M,auroc,0.25,0.75,2.594636763410462,0.060388160588301036,0.8352556471337425,0.8320204211696768,0.8384908730978081,0.7914317496886928,0.7627246080040361,0.8201388913733495
M,M,auroc,0.25,1.0,3.3441136778335534,0.028725612594460766,0.8352556471337425,0.8320204211696768,0.8384908730978081,0.7507531201706815,0.7071531798664764,0.7943530604748866
M,M,auroc,0.5,0.75,0.9290594912016874,0.4054472274189913,0.8092058217497293,0.7892931732309494,0.8291184702685093,0.7914317496886928,0.7627246080040361,0.8201388913733495
M,M,auroc,0.5,1.0,2.0518606805589616,0.10945881871452103,0.8092058217497293,0.7892931732309494,0.8291184702685093,0.7507531201706815,0.7071531798664764,0.7943530604748866
M,M,auroc,0.75,1.0,1.6150436229405165,0.18160333058367373,0.7914317496886928,0.7627246080040361,0.8201388913733495,0.7507531201706815,0.7071531798664764,0.7943530604748866
M,F,auroc,0.0,0.05,-0.0053933834702688775,0.9959549869105322,0.8596723789698029,0.8542562463940342,0.8650885115455715,0.8596954264401571,0.8551714674587089,0.8642193854216053
M,F,auroc,0.0,0.1,0.8928597960347433,0.42239402295944845,0.8596723789698029,0.8542562463940342,0.8650885115455715,0.8528596210797617,0.8414057357291942,0.8643135064303291
M,F,auroc,0.0,0.25,1.4119366431362745,0.2308201720417382,0.8596723789698029,0.8542562463940342,0.8650885115455715,0.8525333630720047,0.8435266441359426,0.8615400820080668
M,F,auroc,0.0,0.5,2.611955015080619,0.05929806624285503,0.8596723789698029,0.8542562463940342,0.8650885115455715,0.8275816264575047,0.8058782502617342,0.8492850026532751
M,F,auroc,0.0,0.75,3.238096230874408,0.03173111593650426,0.8596723789698029,0.8542562463940342,0.8650885115455715,0.8273759339801494,0.8077981005823649,0.8469537673779339
M,F,auroc,0.0,1.0,3.6948473798304318,0.020929638127572463,0.8596723789698029,0.8542562463940342,0.8650885115455715,0.8234613335315911,0.8080535597898869,0.8388691072732953
M,F,auroc,0.05,0.1,1.437358997116436,0.2239855414742699,0.8596954264401571,0.8551714674587089,0.8642193854216053,0.8528596210797617,0.8414057357291942,0.8643135064303291
M,F,auroc,0.05,0.25,2.1247253376125914,0.10080437616418153,0.8596954264401571,0.8551714674587089,0.8642193854216053,0.8525333630720047,0.8435266441359426,0.8615400820080668
M,F,auroc,0.05,0.5,2.5328769384849545,0.06446709386505657,0.8596954264401571,0.8551714674587089,0.8642193854216053,0.8275816264575047,0.8058782502617342,0.8492850026532751
M,F,auroc,0.05,0.75,2.4360071796236573,0.07151574967452701,0.8596954264401571,0.8551714674587089,0.8642193854216053,0.8273759339801494,0.8077981005823649,0.8469537673779339
M,F,auroc,0.05,1.0,3.302458553941549,0.029864544888163393,0.8596954264401571,0.8551714674587089,0.8642193854216053,0.8234613335315911,0.8080535597898869,0.8388691072732953
M,F,auroc,0.1,0.25,0.05100540908256714,0.9617666623533063,0.8528596210797617,0.8414057357291942,0.8643135064303291,0.8525333630720047,0.8435266441359426,0.8615400820080668
M,F,auroc,0.1,0.5,2.2728302680585313,0.08546010813179931,0.8528596210797617,0.8414057357291942,0.8643135064303291,0.8275816264575047,0.8058782502617342,0.8492850026532751
M,F,auroc,0.1,0.75,1.577113928370855,0.1899026308617311,0.8528596210797617,0.8414057357291942,0.8643135064303291,0.8273759339801494,0.8077981005823649,0.8469537673779339
M,F,auroc,0.1,1.0,1.963125984958298,0.12111979097167082,0.8528596210797617,0.8414057357291942,0.8643135064303291,0.8234613335315911,0.8080535597898869,0.8388691072732953
M,F,auroc,0.25,0.5,1.690732607284937,0.16615010891115983,0.8525333630720047,0.8435266441359426,0.8615400820080668,0.8275816264575047,0.8058782502617342,0.8492850026532751
M,F,auroc,0.25,0.75,1.7309949570924517,0.15849801589395227,0.8525333630720047,0.8435266441359426,0.8615400820080668,0.8273759339801494,0.8077981005823649,0.8469537673779339
M,F,auroc,0.25,1.0,2.326579461090773,0.08055344112965104,0.8525333630720047,0.8435266441359426,0.8615400820080668,0.8234613335315911,0.8080535597898869,0.8388691072732953
M,F,auroc,0.5,0.75,0.015454750063311451,0.9884095141907666,0.8275816264575047,0.8058782502617342,0.8492850026532751,0.8273759339801494,0.8077981005823649,0.8469537673779339
M,F,auroc,0.5,1.0,0.22075714122990753,0.836091903810207,0.8275816264575047,0.8058782502617342,0.8492850026532751,0.8234613335315911,0.8080535597898869,0.8388691072732953
M,F,auroc,0.75,1.0,0.35215939288463727,0.7424894300144961,0.8273759339801494,0.8077981005823649,0.8469537673779339,0.8234613335315911,0.8080535597898869,0.8388691072732953
M,All,fnr,0.0,0.05,-1.7417723200696558,0.1565135062355958,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.20864691753402717,0.1864964632285768,0.23079737183947754
M,All,fnr,0.0,0.1,-1.9116541245236487,0.12850075761694507,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.20272217774219375,0.18866975600824298,0.21677459947614452
M,All,fnr,0.0,0.25,0.754323551038697,0.49262988300840893,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.16669335468374696,0.14013899931292295,0.19324771005457098
M,All,fnr,0.0,0.5,-2.116359193049152,0.10175851807986307,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.2092874299439551,0.18650995629347888,0.23206490359443133
M,All,fnr,0.0,0.75,-2.3938984917138066,0.07485024427312333,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.22145716573258606,0.184043434331084,0.2588708971340881
M,All,fnr,0.0,1.0,-3.08454709702565,0.036768638332172664,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.4270616493194555,0.29093047116307386,0.5631928274758371
M,All,fnr,0.05,0.1,0.4126037691270291,0.7010534727013931,0.20864691753402717,0.1864964632285768,0.23079737183947754,0.20272217774219375,0.18866975600824298,0.21677459947614452
M,All,fnr,0.05,0.25,2.744396009685322,0.05167127429666823,0.20864691753402717,0.1864964632285768,0.23079737183947754,0.16669335468374696,0.14013899931292295,0.19324771005457098
M,All,fnr,0.05,0.5,-0.05360322004214467,0.9598216322079092,0.20864691753402717,0.1864964632285768,0.23079737183947754,0.2092874299439551,0.18650995629347888,0.23206490359443133
M,All,fnr,0.05,0.75,-0.44672525666489243,0.6781930680471933,0.20864691753402717,0.1864964632285768,0.23079737183947754,0.22145716573258606,0.184043434331084,0.2588708971340881
M,All,fnr,0.05,1.0,-2.480836654596196,0.0681499848834817,0.20864691753402717,0.1864964632285768,0.23079737183947754,0.4270616493194555,0.29093047116307386,0.5631928274758371
M,All,fnr,0.1,0.25,2.864441361100477,0.0457241258771702,0.20272217774219375,0.18866975600824298,0.21677459947614452,0.16669335468374696,0.14013899931292295,0.19324771005457098
M,All,fnr,0.1,0.5,-0.4576508560086856,0.6709591159281587,0.20272217774219375,0.18866975600824298,0.21677459947614452,0.2092874299439551,0.18650995629347888,0.23206490359443133
M,All,fnr,0.1,0.75,-0.6870298890475848,0.5298237838540506,0.20272217774219375,0.18866975600824298,0.21677459947614452,0.22145716573258606,0.184043434331084,0.2588708971340881
M,All,fnr,0.1,1.0,-2.830383891318261,0.04732661906952222,0.20272217774219375,0.18866975600824298,0.21677459947614452,0.4270616493194555,0.29093047116307386,0.5631928274758371
M,All,fnr,0.25,0.5,-1.8457763251365138,0.13866660792959193,0.16669335468374696,0.14013899931292295,0.19324771005457098,0.2092874299439551,0.18650995629347888,0.23206490359443133
M,All,fnr,0.25,0.75,-1.7392366351462345,0.15697804063088022,0.16669335468374696,0.14013899931292295,0.19324771005457098,0.22145716573258606,0.184043434331084,0.2588708971340881
M,All,fnr,0.25,1.0,-3.0608716187399536,0.0376264698201349,0.16669335468374696,0.14013899931292295,0.19324771005457098,0.4270616493194555,0.29093047116307386,0.5631928274758371
M,All,fnr,0.5,0.75,-0.44006424675576145,0.6826241218247472,0.2092874299439551,0.18650995629347888,0.23206490359443133,0.22145716573258606,0.184043434331084,0.2588708971340881
M,All,fnr,0.5,1.0,-2.5926994575343794,0.06051152851828168,0.2092874299439551,0.18650995629347888,0.23206490359443133,0.4270616493194555,0.29093047116307386,0.5631928274758371
M,All,fnr,0.75,1.0,-2.520587521236594,0.06531587533851303,0.22145716573258606,0.184043434331084,0.2588708971340881,0.4270616493194555,0.29093047116307386,0.5631928274758371
M,M,fnr,0.0,0.05,-1.4096090365536849,0.23145623941441343,0.1829207920792079,0.17044977875979056,0.19539180539862522,0.2032178217821782,0.18201106076745902,0.2244245827968974
M,M,fnr,0.0,0.1,-1.369458985539209,0.24270603731406953,0.1829207920792079,0.17044977875979056,0.19539180539862522,0.20099009900990095,0.18396729773020806,0.21801290028959383
M,M,fnr,0.0,0.25,0.6626901839950579,0.5437649014191015,0.1829207920792079,0.17044977875979056,0.19539180539862522,0.16806930693069305,0.1389496131989101,0.197189000662476
M,M,fnr,0.0,0.5,-3.111440337470312,0.035821920675802775,0.1829207920792079,0.17044977875979056,0.19539180539862522,0.22574257425742572,0.20460028176752182,0.24688486674732962
M,M,fnr,0.0,0.75,-4.375610717658565,0.011915694997036807,0.1829207920792079,0.17044977875979056,0.19539180539862522,0.2688118811881188,0.22398225199604746,0.3136415103801901
M,M,fnr,0.0,1.0,-3.9634615895336456,0.016629386860128086,0.1829207920792079,0.17044977875979056,0.19539180539862522,0.5893564356435643,0.4134233840290068,0.7652894872581218
M,M,fnr,0.05,0.1,0.11953867397325789,0.9106118952101802,0.2032178217821782,0.18201106076745902,0.2244245827968974,0.20099009900990095,0.18396729773020806,0.21801290028959383
M,M,fnr,0.05,0.25,2.1458574673965116,0.0984381825062284,0.2032178217821782,0.18201106076745902,0.2244245827968974,0.16806930693069305,0.1389496131989101,0.197189000662476
M,M,fnr,0.05,0.5,-2.091263403966353,0.10468114736383177,0.2032178217821782,0.18201106076745902,0.2244245827968974,0.22574257425742572,0.20460028176752182,0.24688486674732962
M,M,fnr,0.05,0.75,-2.314653253381028,0.08161416402693215,0.2032178217821782,0.18201106076745902,0.2244245827968974,0.2688118811881188,0.22398225199604746,0.3136415103801901
M,M,fnr,0.05,1.0,-3.4827415742240717,0.025288921008263174,0.2032178217821782,0.18201106076745902,0.2244245827968974,0.5893564356435643,0.4134233840290068,0.7652894872581218
M,M,fnr,0.1,0.25,1.9670811601190896,0.12057202428255348,0.20099009900990095,0.18396729773020806,0.21801290028959383,0.16806930693069305,0.1389496131989101,0.197189000662476
M,M,fnr,0.1,0.5,-1.4159846508095764,0.22971811464005906,0.20099009900990095,0.18396729773020806,0.21801290028959383,0.22574257425742572,0.20460028176752182,0.24688486674732962
M,M,fnr,0.1,0.75,-2.221082235075943,0.09050328179892338,0.20099009900990095,0.18396729773020806,0.21801290028959383,0.2688118811881188,0.22398225199604746,0.3136415103801901
M,M,fnr,0.1,1.0,-3.9324543349630305,0.01706772559989148,0.20099009900990095,0.18396729773020806,0.21801290028959383,0.5893564356435643,0.4134233840290068,0.7652894872581218
M,M,fnr,0.25,0.5,-2.578721392015511,0.06141027313692627,0.16806930693069305,0.1389496131989101,0.197189000662476,0.22574257425742572,0.20460028176752182,0.24688486674732962
M,M,fnr,0.25,0.75,-2.745772528345385,0.05159817663204626,0.16806930693069305,0.1389496131989101,0.197189000662476,0.2688118811881188,0.22398225199604746,0.3136415103801901
M,M,fnr,0.25,1.0,-3.9443880137169764,0.016897399658331803,0.16806930693069305,0.1389496131989101,0.197189000662476,0.5893564356435643,0.4134233840290068,0.7652894872581218
M,M,fnr,0.5,0.75,-1.3783502448907399,0.2401689948960866,0.22574257425742572,0.20460028176752182,0.24688486674732962,0.2688118811881188,0.22398225199604746,0.3136415103801901
M,M,fnr,0.5,1.0,-3.466141300494583,0.025673668350398245,0.22574257425742572,0.20460028176752182,0.24688486674732962,0.5893564356435643,0.4134233840290068,0.7652894872581218
M,M,fnr,0.75,1.0,-2.8658790069632367,0.045657881308467575,0.2688118811881188,0.22398225199604746,0.3136415103801901,0.5893564356435643,0.4134233840290068,0.7652894872581218
M,F,fnr,0.0,0.05,-1.868618373666786,0.13504677078374872,0.17823129251700676,0.16096793203616125,0.19549465299785226,0.21859410430838996,0.19170368942012908,0.24548451919665085
M,F,fnr,0.0,0.1,-1.5718726196917234,0.1910799028261341,0.17823129251700676,0.16096793203616125,0.19549465299785226,0.20589569160997728,0.184808606951863,0.22698277626809157
M,F,fnr,0.0,0.25,0.7741537319057735,0.482051697518666,0.17823129251700676,0.16096793203616125,0.19549465299785226,0.164172335600907,0.14066842064576368,0.1876762505560503
M,F,fnr,0.0,0.5,-0.04623119080165171,0.965342037458392,0.17823129251700676,0.16096793203616125,0.19549465299785226,0.1791383219954648,0.1417633713742332,0.21651327261669642
M,F,fnr,0.0,0.75,2.3899386250584627,0.07517278477307984,0.17823129251700676,0.16096793203616125,0.19549465299785226,0.13469387755102033,0.09910343819462375,0.1702843169074169
M,F,fnr,0.0,1.0,1.0461327494102797,0.35454893039590296,0.17823129251700676,0.16096793203616125,0.19549465299785226,0.12970521541950109,0.05481381226663842,0.20459661857236375
M,F,fnr,0.05,0.1,1.166160630352828,0.3083389112391834,0.21859410430838996,0.19170368942012908,0.24548451919665085,0.20589569160997728,0.184808606951863,0.22698277626809157
M,F,fnr,0.05,0.25,3.5697847038523753,0.023380247691002273,0.21859410430838996,0.19170368942012908,0.24548451919665085,0.164172335600907,0.14066842064576368,0.1876762505560503
M,F,fnr,0.05,0.5,1.8510638297872346,0.13781949305374105,0.21859410430838996,0.19170368942012908,0.24548451919665085,0.1791383219954648,0.1417633713742332,0.21651327261669642
M,F,fnr,0.05,0.75,2.377467860333741,0.07619888913628776,0.21859410430838996,0.19170368942012908,0.24548451919665085,0.13469387755102033,0.09910343819462375,0.1702843169074169
M,F,fnr,0.05,1.0,1.621913145912746,0.18014088220993194,0.21859410430838996,0.19170368942012908,0.24548451919665085,0.12970521541950109,0.05481381226663842,0.20459661857236375
M,F,fnr,0.1,0.25,6.046615175087119,0.003773885857686948,0.20589569160997728,0.184808606951863,0.22698277626809157,0.164172335600907,0.14066842064576368,0.1876762505560503
M,F,fnr,0.1,0.5,1.0304203276080912,0.36103857453048477,0.20589569160997728,0.184808606951863,0.22698277626809157,0.1791383219954648,0.1417633713742332,0.21651327261669642
M,F,fnr,0.1,0.75,2.3106982341860176,0.08196939354817404,0.20589569160997728,0.184808606951863,0.22698277626809157,0.13469387755102033,0.09910343819462375,0.1702843169074169
M,F,fnr,0.1,1.0,1.4822343415297776,0.21241290768064924,0.20589569160997728,0.184808606951863,0.22698277626809157,0.12970521541950109,0.05481381226663842,0.20459661857236375
M,F,fnr,0.25,0.5,-0.4986851860851043,0.6441777194999084,0.164172335600907,0.14066842064576368,0.1876762505560503,0.1791383219954648,0.1417633713742332,0.21651327261669642
M,F,fnr,0.25,0.75,1.0145110364693668,0.3677161275681884,0.164172335600907,0.14066842064576368,0.1876762505560503,0.13469387755102033,0.09910343819462375,0.1702843169074169
M,F,fnr,0.25,1.0,0.6781795773369561,0.5348632546030401,0.164172335600907,0.14066842064576368,0.1876762505560503,0.12970521541950109,0.05481381226663842,0.20459661857236375
M,F,fnr,0.5,0.75,1.320951471742121,0.2570180991625147,0.1791383219954648,0.1417633713742332,0.21651327261669642,0.13469387755102033,0.09910343819462375,0.1702843169074169
M,F,fnr,0.5,1.0,0.8690571408311555,0.4338533037775034,0.1791383219954648,0.1417633713742332,0.21651327261669642,0.12970521541950109,0.05481381226663842,0.20459661857236375
M,F,fnr,0.75,1.0,0.15401571040373185,0.8850555260909307,0.13469387755102033,0.09910343819462375,0.1702843169074169,0.12970521541950109,0.05481381226663842,0.20459661857236375
