target_age,dem_age,metric,r1,r2,t,p,m1,cil_1,ciu_1,m2,cil_2,ciu_2
40-60,40-60,fnr,0.0,0.05,0.050653205958690196,0.9620303886331374,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.19381898454746133,0.16129376567200718,0.22634420342291547
40-60,40-60,fnr,0.0,0.1,-2.2081488572832626,0.09181518420516983,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.22251655629139072,0.1968060252505504,0.24822708733223103
40-60,40-60,fnr,0.0,0.25,-0.545905893935131,0.6141489124983994,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.20132450331125828,0.18582573934086163,0.21682326728165494
40-60,40-60,fnr,0.0,0.5,-0.288526140967033,0.7872781453572236,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.1995584988962472,0.18257516203266788,0.2165418357598265
40-60,40-60,fnr,0.0,0.75,-2.4332532299157417,0.07172860083065269,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.2556291390728477,0.22686696453048666,0.2843913136152087
40-60,40-60,fnr,0.0,1.0,-1.9490187971438757,0.12309574685571743,0.19470198675496686,0.17812923793421903,0.2112747355757147,0.24370860927152313,0.21230310684250384,0.27511411170054245
40-60,40-60,fnr,0.05,0.1,-4.539796922502263,0.01049873054909271,0.19381898454746133,0.16129376567200718,0.22634420342291547,0.22251655629139072,0.1968060252505504,0.24822708733223103
40-60,40-60,fnr,0.05,0.25,-0.3924412379365187,0.714746148288549,0.19381898454746133,0.16129376567200718,0.22634420342291547,0.20132450331125828,0.18582573934086163,0.21682326728165494
40-60,40-60,fnr,0.05,0.5,-0.2574888541353261,0.8095051897117538,0.19381898454746133,0.16129376567200718,0.22634420342291547,0.1995584988962472,0.18257516203266788,0.2165418357598265
40-60,40-60,fnr,0.05,0.75,-2.1380899352993956,0.09930068321372677,0.19381898454746133,0.16129376567200718,0.22634420342291547,0.2556291390728477,0.22686696453048666,0.2843913136152087
40-60,40-60,fnr,0.05,1.0,-1.5389469126405266,0.19864914285867544,0.19381898454746133,0.16129376567200718,0.22634420342291547,0.24370860927152313,0.21230310684250384,0.27511411170054245
40-60,40-60,fnr,0.1,0.25,1.2764874009819391,0.2708572304106487,0.22251655629139072,0.1968060252505504,0.24822708733223103,0.20132450331125828,0.18582573934086163,0.21682326728165494
40-60,40-60,fnr,0.1,0.5,1.1831940782334749,0.3022493098802381,0.22251655629139072,0.1968060252505504,0.24822708733223103,0.1995584988962472,0.18257516203266788,0.2165418357598265
40-60,40-60,fnr,0.1,0.75,-1.187711373697345,0.3006532805033305,0.22251655629139072,0.1968060252505504,0.24822708733223103,0.2556291390728477,0.22686696453048666,0.2843913136152087
40-60,40-60,fnr,0.1,1.0,-0.7527154824802492,0.4934953491395418,0.22251655629139072,0.1968060252505504,0.24822708733223103,0.24370860927152313,0.21230310684250384,0.27511411170054245
40-60,40-60,fnr,0.25,0.5,0.10004690798475528,0.9251208789759404,0.20132450331125828,0.18582573934086163,0.21682326728165494,0.1995584988962472,0.18257516203266788,0.2165418357598265
40-60,40-60,fnr,0.25,0.75,-2.9432070590986825,0.04225397755636239,0.20132450331125828,0.18582573934086163,0.21682326728165494,0.2556291390728477,0.22686696453048666,0.2843913136152087
40-60,40-60,fnr,0.25,1.0,-1.8662778992633737,0.13541294952808444,0.20132450331125828,0.18582573934086163,0.21682326728165494,0.24370860927152313,0.21230310684250384,0.27511411170054245
40-60,40-60,fnr,0.5,0.75,-4.003103614625622,0.016088515079883244,0.1995584988962472,0.18257516203266788,0.2165418357598265,0.2556291390728477,0.22686696453048666,0.2843913136152087
40-60,40-60,fnr,0.5,1.0,-2.5379566254229355,0.0641199486710794,0.1995584988962472,0.18257516203266788,0.2165418357598265,0.24370860927152313,0.21230310684250384,0.27511411170054245
40-60,40-60,fnr,0.75,1.0,0.5683895637772981,0.600160261977965,0.2556291390728477,0.22686696453048666,0.2843913136152087,0.24370860927152313,0.21230310684250384,0.27511411170054245
40-60,60-80,fnr,0.0,0.05,0.32054181743563126,0.7646046112436522,0.21484375,0.1948790594966811,0.2348084405033189,0.20546875,0.16693790135689446,0.24399959864310555
40-60,60-80,fnr,0.0,0.1,-1.441731116633892,0.22283069990822954,0.21484375,0.1948790594966811,0.2348084405033189,0.24296875,0.21293181234958403,0.273005687650416
40-60,60-80,fnr,0.0,0.25,-1.4680505487867588,0.21600404299497747,0.21484375,0.1948790594966811,0.2348084405033189,0.234375,0.2094015271804589,0.2593484728195411
40-60,60-80,fnr,0.0,0.5,0.08821621827824619,0.9339448844247209,0.21484375,0.1948790594966811,0.2348084405033189,0.21328125,0.17913809250624643,0.24742440749375358
40-60,60-80,fnr,0.0,0.75,-2.7274739945861834,0.05257974658292499,0.21484375,0.1948790594966811,0.2348084405033189,0.28046875,0.25187136254503595,0.30906613745496403
40-60,60-80,fnr,0.0,1.0,-2.628178722229874,0.05829733039039887,0.21484375,0.1948790594966811,0.2348084405033189,0.271875,0.23445549648923347,0.3092945035107665
40-60,60-80,fnr,0.05,0.1,-1.3166754769161668,0.25831858997416957,0.20546875,0.16693790135689446,0.24399959864310555,0.24296875,0.21293181234958403,0.273005687650416
40-60,60-80,fnr,0.05,0.25,-0.8296297792621187,0.45338939364431025,0.20546875,0.16693790135689446,0.24399959864310555,0.234375,0.2094015271804589,0.2593484728195411
40-60,60-80,fnr,0.05,0.5,-0.2525784101413608,0.8130424652721842,0.20546875,0.16693790135689446,0.24399959864310555,0.21328125,0.17913809250624643,0.24742440749375358
40-60,60-80,fnr,0.05,0.75,-3.345333590331627,0.02869304037284025,0.20546875,0.16693790135689446,0.24399959864310555,0.28046875,0.25187136254503595,0.30906613745496403
40-60,60-80,fnr,0.05,1.0,-1.6807809012264696,0.16810080304475464,0.20546875,0.16693790135689446,0.24399959864310555,0.271875,0.23445549648923347,0.3092945035107665
40-60,60-80,fnr,0.1,0.25,0.39424244241834494,0.7135175203664662,0.24296875,0.21293181234958403,0.273005687650416,0.234375,0.2094015271804589,0.2593484728195411
40-60,60-80,fnr,0.1,0.5,1.0974228662900247,0.3340832916486156,0.24296875,0.21293181234958403,0.273005687650416,0.21328125,0.17913809250624643,0.24742440749375358
40-60,60-80,fnr,0.1,0.75,-1.1938599488559007,0.2984935743543762,0.24296875,0.21293181234958403,0.273005687650416,0.28046875,0.25187136254503595,0.30906613745496403
40-60,60-80,fnr,0.1,1.0,-1.340808548607289,0.25106201921923704,0.24296875,0.21293181234958403,0.273005687650416,0.271875,0.23445549648923347,0.3092945035107665
40-60,60-80,fnr,0.25,0.5,0.7601864718982277,0.4894841716053459,0.234375,0.2094015271804589,0.2593484728195411,0.21328125,0.17913809250624643,0.24742440749375358
40-60,60-80,fnr,0.25,0.75,-2.0654131239413145,0.10778895326016842,0.234375,0.2094015271804589,0.2593484728195411,0.28046875,0.25187136254503595,0.30906613745496403
40-60,60-80,fnr,0.25,1.0,-1.6259513301618462,0.17928691200439476,0.234375,0.2094015271804589,0.2593484728195411,0.271875,0.23445549648923347,0.3092945035107665
40-60,60-80,fnr,0.5,0.75,-2.1459800525755837,0.09842463759559032,0.21328125,0.17913809250624643,0.24742440749375358,0.28046875,0.25187136254503595,0.30906613745496403
40-60,60-80,fnr,0.5,1.0,-2.994017940209247,0.040178398673859,0.21328125,0.17913809250624643,0.24742440749375358,0.271875,0.23445549648923347,0.3092945035107665
40-60,60-80,fnr,0.75,1.0,0.242594600265177,0.8202509357901671,0.28046875,0.25187136254503595,0.30906613745496403,0.271875,0.23445549648923347,0.3092945035107665
40-60,80+,fnr,0.0,0.05,-2.449489742783178,0.07048399691021993,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.19999999999999998,0.1642161171256568,0.23578388287434315
40-60,80+,fnr,0.0,0.1,-2.449489742783178,0.07048399691021993,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.19999999999999998,0.1642161171256568,0.23578388287434315
40-60,80+,fnr,0.0,0.25,-2.8261664256307945e-16,0.9999999999999998,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.14999999999999997,0.07843223425131367,0.22156776574868625
40-60,80+,fnr,0.0,0.5,-0.9999999999999998,0.373900966300059,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.16666666666666663,0.12046987252167736,0.2128634608116559
40-60,80+,fnr,0.0,0.75,-0.9999999999999998,0.373900966300059,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.1833333333333333,0.12867254935629613,0.23799411731037046
40-60,80+,fnr,0.0,1.0,1.6329931618554518,0.17780780835622126,0.14999999999999997,0.09533921602296283,0.2046607839770371,0.11666666666666663,0.042176574358268104,0.19115675897506515
40-60,80+,fnr,0.05,0.1,,,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.19999999999999998,0.1642161171256568,0.23578388287434315
40-60,80+,fnr,0.05,0.25,1.1766968108291034,0.30455878468053516,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.14999999999999997,0.07843223425131367,0.22156776574868625
40-60,80+,fnr,0.05,0.5,1.632993161855452,0.17780780835622126,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.16666666666666663,0.12046987252167736,0.2128634608116559
40-60,80+,fnr,0.05,0.75,0.5345224838248481,0.6213082950374974,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.1833333333333333,0.12867254935629613,0.23799411731037046
40-60,80+,fnr,0.05,1.0,3.16227766016838,0.0341094231674096,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.11666666666666663,0.042176574358268104,0.19115675897506515
40-60,80+,fnr,0.1,0.25,1.1766968108291034,0.30455878468053516,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.14999999999999997,0.07843223425131367,0.22156776574868625
40-60,80+,fnr,0.1,0.5,1.632993161855452,0.17780780835622126,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.16666666666666663,0.12046987252167736,0.2128634608116559
40-60,80+,fnr,0.1,0.75,0.5345224838248481,0.6213082950374974,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.1833333333333333,0.12867254935629613,0.23799411731037046
40-60,80+,fnr,0.1,1.0,3.16227766016838,0.0341094231674096,0.19999999999999998,0.1642161171256568,0.23578388287434315,0.11666666666666663,0.042176574358268104,0.19115675897506515
40-60,80+,fnr,0.25,0.5,-0.2721655269759083,0.7989658591927791,0.14999999999999997,0.07843223425131367,0.22156776574868625,0.16666666666666663,0.12046987252167736,0.2128634608116559
40-60,80+,fnr,0.25,0.75,-0.7844645405527356,0.4766206672728411,0.14999999999999997,0.07843223425131367,0.22156776574868625,0.1833333333333333,0.12867254935629613,0.23799411731037046
40-60,80+,fnr,0.25,1.0,0.5897678246195887,0.5870496397870562,0.14999999999999997,0.07843223425131367,0.22156776574868625,0.11666666666666663,0.042176574358268104,0.19115675897506515
40-60,80+,fnr,0.5,0.75,-0.40824829046386335,0.7039999999999997,0.16666666666666663,0.12046987252167736,0.2128634608116559,0.1833333333333333,0.12867254935629613,0.23799411731037046
40-60,80+,fnr,0.5,1.0,1.4999999999999996,0.20799999999999996,0.16666666666666663,0.12046987252167736,0.2128634608116559,0.11666666666666663,0.042176574358268104,0.19115675897506515
40-60,80+,fnr,0.75,1.0,1.632993161855451,0.1778078083562215,0.1833333333333333,0.12867254935629613,0.23799411731037046,0.11666666666666663,0.042176574358268104,0.19115675897506515
40-60,All,fomr,0.0,0.05,0.12492540017221086,0.9066093368208787,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.06735807021976921,0.058625518668670294,0.07609062177086812
40-60,All,fomr,0.0,0.1,-3.2248013198377383,0.032133659778323775,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07559882897164269,0.07190231770379225,0.07929534023949313
40-60,All,fomr,0.0,0.25,-1.6034129423424968,0.18410753287968537,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07255685518624243,0.0686727421889732,0.07644096818351166
40-60,All,fomr,0.0,0.5,-0.35113494945230406,0.7432014516730732,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.0692975528951835,0.06498528326447052,0.07360982252589647
40-60,All,fomr,0.0,0.75,-3.38321762220082,0.027702954631228988,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.08554946915470232,0.07956692901328928,0.09153200929611537
40-60,All,fomr,0.0,1.0,-3.6194064893830653,0.02236897510187599,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.08444406101193584,0.07911621138586357,0.08977191063800811
40-60,All,fomr,0.05,0.1,-1.9985566759727071,0.11630805578064456,0.06735807021976921,0.058625518668670294,0.07609062177086812,0.07559882897164269,0.07190231770379225,0.07929534023949313
40-60,All,fomr,0.05,0.25,-0.8549211915286974,0.4407779562207364,0.06735807021976921,0.058625518668670294,0.07609062177086812,0.07255685518624243,0.0686727421889732,0.07644096818351166
40-60,All,fomr,0.05,0.5,-0.3173698991634609,0.7668387730467833,0.06735807021976921,0.058625518668670294,0.07609062177086812,0.0692975528951835,0.06498528326447052,0.07360982252589647
40-60,All,fomr,0.05,0.75,-2.5712612886771873,0.06189619365562056,0.06735807021976921,0.058625518668670294,0.07609062177086812,0.08554946915470232,0.07956692901328928,0.09153200929611537
40-60,All,fomr,0.05,1.0,-2.3378546728219716,0.0795648937668482,0.06735807021976921,0.058625518668670294,0.07609062177086812,0.08444406101193584,0.07911621138586357,0.08977191063800811
40-60,All,fomr,0.1,0.25,0.8916751494193953,0.4229584010596034,0.07559882897164269,0.07190231770379225,0.07929534023949313,0.07255685518624243,0.0686727421889732,0.07644096818351166
40-60,All,fomr,0.1,0.5,1.5215616787973272,0.20276905646454932,0.07559882897164269,0.07190231770379225,0.07929534023949313,0.0692975528951835,0.06498528326447052,0.07360982252589647
40-60,All,fomr,0.1,0.75,-1.850905640996231,0.13784475567793855,0.07559882897164269,0.07190231770379225,0.07929534023949313,0.08554946915470232,0.07956692901328928,0.09153200929611537
40-60,All,fomr,0.1,1.0,-2.1129449567513205,0.10215077615113467,0.07559882897164269,0.07190231770379225,0.07929534023949313,0.08444406101193584,0.07911621138586357,0.08977191063800811
40-60,All,fomr,0.25,0.5,0.7885063801502826,0.47450462681448363,0.07255685518624243,0.0686727421889732,0.07644096818351166,0.0692975528951835,0.06498528326447052,0.07360982252589647
40-60,All,fomr,0.25,0.75,-3.557962858337839,0.023629151098174213,0.07255685518624243,0.0686727421889732,0.07644096818351166,0.08554946915470232,0.07956692901328928,0.09153200929611537
40-60,All,fomr,0.25,1.0,-2.7412569486569742,0.051838417308555124,0.07255685518624243,0.0686727421889732,0.07644096818351166,0.08444406101193584,0.07911621138586357,0.08977191063800811
40-60,All,fomr,0.5,0.75,-5.256110801358755,0.00627106233307956,0.0692975528951835,0.06498528326447052,0.07360982252589647,0.08554946915470232,0.07956692901328928,0.09153200929611537
40-60,All,fomr,0.5,1.0,-5.157957941872557,0.006707472778427072,0.0692975528951835,0.06498528326447052,0.07360982252589647,0.08444406101193584,0.07911621138586357,0.08977191063800811
40-60,All,fomr,0.75,1.0,0.3056224652839136,0.7751368772195981,0.08554946915470232,0.07956692901328928,0.09153200929611537,0.08444406101193584,0.07911621138586357,0.08977191063800811
40-60,0-20,fomr,0.0,0.05,-0.026973707709680352,0.9797727851251121,0.0806942155280709,0.07522488736277577,0.08616354369336604,0.08096737237938684,0.06665266323722156,0.09528208152155211
40-60,0-20,fomr,0.0,0.1,-1.1078717167216374,0.3300470964414567,0.0806942155280709,0.07522488736277577,0.08616354369336604,0.0895790185751513,0.07404950066584425,0.10510853648445835
40-60,0-20,fomr,0.0,0.25,-1.4785091296994242,0.21335019499322475,0.0806942155280709,0.07522488736277577,0.08616354369336604,0.0962437469403554,0.08146496926463984,0.11102252461607096
40-60,0-20,fomr,0.0,0.5,0.30194458377173233,0.7777423959255639,0.0806942155280709,0.07522488736277577,0.08616354369336604,0.07858486171043515,0.07013649865776525,0.08703322476310504
40-60,0-20,fomr,0.0,0.75,-1.8375524632131675,0.1399952988813346,0.0806942155280709,0.07522488736277577,0.08616354369336604,0.09453551036587318,0.07897361704061072,0.11009740369113565
40-60,0-20,fomr,0.0,1.0,-0.21648354141508835,0.8392033227020097,0.0806942155280709,0.07522488736277577,0.08616354369336604,0.08250321472670075,0.0715847593568783,0.09342167009652319
40-60,0-20,fomr,0.05,0.1,-0.6182632536474227,0.5698681848617865,0.08096737237938684,0.06665266323722156,0.09528208152155211,0.0895790185751513,0.07404950066584425,0.10510853648445835
40-60,0-20,fomr,0.05,0.25,-1.1979336688220439,0.29707069117335577,0.08096737237938684,0.06665266323722156,0.09528208152155211,0.0962437469403554,0.08146496926463984,0.11102252461607096
40-60,0-20,fomr,0.05,0.5,0.27173467380405003,0.7992745327797574,0.08096737237938684,0.06665266323722156,0.09528208152155211,0.07858486171043515,0.07013649865776525,0.08703322476310504
40-60,0-20,fomr,0.05,0.75,-0.8598608799973679,0.4383480835942424,0.08096737237938684,0.06665266323722156,0.09528208152155211,0.09453551036587318,0.07897361704061072,0.11009740369113565
40-60,0-20,fomr,0.05,1.0,-0.35848029037160817,0.7381031143715746,0.08096737237938684,0.06665266323722156,0.09528208152155211,0.08250321472670075,0.0715847593568783,0.09342167009652319
40-60,0-20,fomr,0.1,0.25,-0.47095902849140997,0.6622055678633382,0.0895790185751513,0.07404950066584425,0.10510853648445835,0.0962437469403554,0.08146496926463984,0.11102252461607096
40-60,0-20,fomr,0.1,0.5,1.2065482744820533,0.29408271896813465,0.0895790185751513,0.07404950066584425,0.10510853648445835,0.07858486171043515,0.07013649865776525,0.08703322476310504
40-60,0-20,fomr,0.1,0.75,-0.593198600414331,0.5849631456304936,0.0895790185751513,0.07404950066584425,0.10510853648445835,0.09453551036587318,0.07897361704061072,0.11009740369113565
40-60,0-20,fomr,0.1,1.0,0.6444983735213473,0.5543517249850157,0.0895790185751513,0.07404950066584425,0.10510853648445835,0.08250321472670075,0.0715847593568783,0.09342167009652319
40-60,0-20,fomr,0.25,0.5,1.7254178157022177,0.1595354102416955,0.0962437469403554,0.08146496926463984,0.11102252461607096,0.07858486171043515,0.07013649865776525,0.08703322476310504
40-60,0-20,fomr,0.25,0.75,0.11558427427067433,0.9135522283687094,0.0962437469403554,0.08146496926463984,0.11102252461607096,0.09453551036587318,0.07897361704061072,0.11009740369113565
40-60,0-20,fomr,0.25,1.0,1.3763691830974085,0.24073199628510683,0.0962437469403554,0.08146496926463984,0.11102252461607096,0.08250321472670075,0.0715847593568783,0.09342167009652319
40-60,0-20,fomr,0.5,0.75,-1.825766618581744,0.14192336734643188,0.07858486171043515,0.07013649865776525,0.08703322476310504,0.09453551036587318,0.07897361704061072,0.11009740369113565
40-60,0-20,fomr,0.5,1.0,-0.5267405391736214,0.6262319897503603,0.07858486171043515,0.07013649865776525,0.08703322476310504,0.08250321472670075,0.0715847593568783,0.09342167009652319
40-60,0-20,fomr,0.75,1.0,0.8440204270020888,0.4461785962090531,0.09453551036587318,0.07897361704061072,0.11009740369113565,0.08250321472670075,0.0715847593568783,0.09342167009652319
40-60,20-40,fomr,0.0,0.05,-0.6091815657282043,0.5753072129896718,0.07485313460997647,0.07087946275800258,0.07882680646195037,0.07821340676208124,0.06938958123619574,0.08703723228796675
40-60,20-40,fomr,0.0,0.1,-3.1272699036138296,0.03527806872769503,0.07485313460997647,0.07087946275800258,0.07882680646195037,0.08509390325015315,0.08070617574932992,0.08948163075097637
40-60,20-40,fomr,0.0,0.25,-5.611672675960343,0.004954637542280391,0.07485313460997647,0.07087946275800258,0.07882680646195037,0.08391930368274189,0.08154436050333526,0.08629424686214852
40-60,20-40,fomr,0.0,0.5,-0.9348634107246983,0.4027838469274927,0.07485313460997647,0.07087946275800258,0.07882680646195037,0.07979348552996912,0.07098837225867194,0.0885985988012663
40-60,20-40,fomr,0.0,0.75,-3.6851503650011503,0.02110831877896849,0.07485313460997647,0.07087946275800258,0.07882680646195037,0.09516137594999077,0.0875470500744855,0.10277570182549604
40-60,20-40,fomr,0.0,1.0,-2.5839317257263414,0.06107348723308901,0.07485313460997647,0.07087946275800258,0.07882680646195037,0.09000370507779384,0.08332129363162075,0.09668611652396694
40-60,20-40,fomr,0.05,0.1,-1.3162057118336277,0.2584618530015631,0.07821340676208124,0.06938958123619574,0.08703723228796675,0.08509390325015315,0.08070617574932992,0.08948163075097637
40-60,20-40,fomr,0.05,0.25,-1.1251130548900985,0.32348413299781714,0.07821340676208124,0.06938958123619574,0.08703723228796675,0.08391930368274189,0.08154436050333526,0.08629424686214852
40-60,20-40,fomr,0.05,0.5,-0.16846927918611532,0.8743896224047975,0.07821340676208124,0.06938958123619574,0.08703723228796675,0.07979348552996912,0.07098837225867194,0.0885985988012663
40-60,20-40,fomr,0.05,0.75,-2.127615322807693,0.10047708700451567,0.07821340676208124,0.06938958123619574,0.08703723228796675,0.09516137594999077,0.0875470500744855,0.10277570182549604
40-60,20-40,fomr,0.05,1.0,-1.6487139170337082,0.1745514219501982,0.07821340676208124,0.06938958123619574,0.08703723228796675,0.09000370507779384,0.08332129363162075,0.09668611652396694
40-60,20-40,fomr,0.1,0.25,0.3812889766700038,0.7223764139152847,0.08509390325015315,0.08070617574932992,0.08948163075097637,0.08391930368274189,0.08154436050333526,0.08629424686214852
40-60,20-40,fomr,0.1,0.5,0.7489458689524637,0.495528661965856,0.08509390325015315,0.08070617574932992,0.08948163075097637,0.07979348552996912,0.07098837225867194,0.0885985988012663
40-60,20-40,fomr,0.1,0.75,-1.514660428086953,0.2044285888559734,0.08509390325015315,0.08070617574932992,0.08948163075097637,0.09516137594999077,0.0875470500744855,0.10277570182549604
40-60,20-40,fomr,0.1,1.0,-0.8870257821530265,0.4251794205294855,0.08509390325015315,0.08070617574932992,0.08948163075097637,0.09000370507779384,0.08332129363162075,0.09668611652396694
40-60,20-40,fomr,0.25,0.5,0.8002342721738567,0.4684059102976548,0.08391930368274189,0.08154436050333526,0.08629424686214852,0.07979348552996912,0.07098837225867194,0.0885985988012663
40-60,20-40,fomr,0.25,0.75,-2.323007798084399,0.08086946778435616,0.08391930368274189,0.08154436050333526,0.08629424686214852,0.09516137594999077,0.0875470500744855,0.10277570182549604
40-60,20-40,fomr,0.25,1.0,-1.2835196555906312,0.26862152177998905,0.08391930368274189,0.08154436050333526,0.08629424686214852,0.09000370507779384,0.08332129363162075,0.09668611652396694
40-60,20-40,fomr,0.5,0.75,-5.755203131785027,0.004520513980169965,0.07979348552996912,0.07098837225867194,0.0885985988012663,0.09516137594999077,0.0875470500744855,0.10277570182549604
40-60,20-40,fomr,0.5,1.0,-2.0878956468683656,0.10508036821475987,0.07979348552996912,0.07098837225867194,0.0885985988012663,0.09000370507779384,0.08332129363162075,0.09668611652396694
40-60,20-40,fomr,0.75,1.0,1.8275791424789414,0.14162500901814395,0.09516137594999077,0.0875470500744855,0.10277570182549604,0.09000370507779384,0.08332129363162075,0.09668611652396694
40-60,40-60,fomr,0.0,0.05,0.3266018257045601,0.7603439149565585,0.05953803373606521,0.05524136787874535,0.06383469959338507,0.05814799718358495,0.05031959351431665,0.06597640085285325
40-60,40-60,fomr,0.0,0.1,-2.289890682151486,0.08386717953317788,0.05953803373606521,0.05524136787874535,0.06383469959338507,0.06576111581945786,0.060105992648085915,0.0714162389908298
40-60,40-60,fomr,0.0,0.25,-0.28815563467592137,0.7875420949667818,0.05953803373606521,0.05524136787874535,0.06383469959338507,0.06046355478877612,0.056496502347736614,0.06443060722981561
40-60,40-60,fomr,0.0,0.5,-0.12733929038730232,0.904816796758348,0.05953803373606521,0.05524136787874535,0.06383469959338507,0.06010222415383111,0.05571572441862207,0.06448872388904016
40-60,40-60,fomr,0.0,0.75,-2.4704671161282086,0.06891219232675927,0.05953803373606521,0.05524136787874535,0.06383469959338507,0.07472633630459377,0.06794215367164176,0.08151051893754578
40-60,40-60,fomr,0.0,1.0,-2.807372644616519,0.04844632244825701,0.05953803373606521,0.05524136787874535,0.06383469959338507,0.0752505309916052,0.06889715848744085,0.08160390349576954
40-60,40-60,fomr,0.05,0.1,-4.749781270671903,0.008972346236508845,0.05814799718358495,0.05031959351431665,0.06597640085285325,0.06576111581945786,0.060105992648085915,0.0714162389908298
40-60,40-60,fomr,0.05,0.25,-0.4736483430370235,0.660444476667039,0.05814799718358495,0.05031959351431665,0.06597640085285325,0.06046355478877612,0.056496502347736614,0.06443060722981561
40-60,40-60,fomr,0.05,0.5,-0.4026549519868079,0.7077931769118866,0.05814799718358495,0.05031959351431665,0.06597640085285325,0.06010222415383111,0.05571572441862207,0.06448872388904016
40-60,40-60,fomr,0.05,0.75,-2.3722813464542427,0.07663030059249785,0.05814799718358495,0.05031959351431665,0.06597640085285325,0.07472633630459377,0.06794215367164176,0.08151051893754578
40-60,40-60,fomr,0.05,1.0,-2.3253495413727996,0.08066210901104866,0.05814799718358495,0.05031959351431665,0.06597640085285325,0.0752505309916052,0.06889715848744085,0.08160390349576954
40-60,40-60,fomr,0.1,0.25,1.4190214054187262,0.22889481346981888,0.06576111581945786,0.060105992648085915,0.0714162389908298,0.06046355478877612,0.056496502347736614,0.06443060722981561
40-60,40-60,fomr,0.1,0.5,1.3201554069742993,0.2572597285647237,0.06576111581945786,0.060105992648085915,0.0714162389908298,0.06010222415383111,0.05571572441862207,0.06448872388904016
40-60,40-60,fomr,0.1,0.75,-1.403629381165387,0.23309831609580822,0.06576111581945786,0.060105992648085915,0.0714162389908298,0.07472633630459377,0.06794215367164176,0.08151051893754578
40-60,40-60,fomr,0.1,1.0,-1.5047902365324506,0.2068261295761395,0.06576111581945786,0.060105992648085915,0.0714162389908298,0.0752505309916052,0.06889715848744085,0.08160390349576954
40-60,40-60,fomr,0.25,0.5,0.0823653857907584,0.9383131134991203,0.06046355478877612,0.056496502347736614,0.06443060722981561,0.06010222415383111,0.05571572441862207,0.06448872388904016
40-60,40-60,fomr,0.25,0.75,-3.3140567533103304,0.029542143645295685,0.06046355478877612,0.056496502347736614,0.06443060722981561,0.07472633630459377,0.06794215367164176,0.08151051893754578
40-60,40-60,fomr,0.25,1.0,-3.1378969215919486,0.03491840274040126,0.06046355478877612,0.056496502347736614,0.06443060722981561,0.0752505309916052,0.06889715848744085,0.08160390349576954
40-60,40-60,fomr,0.5,0.75,-4.328471151036872,0.012364588026928991,0.06010222415383111,0.05571572441862207,0.06448872388904016,0.07472633630459377,0.06794215367164176,0.08151051893754578
40-60,40-60,fomr,0.5,1.0,-3.8735856775639603,0.01793872924087386,0.06010222415383111,0.05571572441862207,0.06448872388904016,0.0752505309916052,0.06889715848744085,0.08160390349576954
40-60,40-60,fomr,0.75,1.0,-0.12568017408870902,0.9060487734088933,0.07472633630459377,0.06794215367164176,0.08151051893754578,0.0752505309916052,0.06889715848744085,0.08160390349576954
40-60,60-80,fomr,0.0,0.05,0.6523610241596811,0.5497585724168579,0.07345770757537542,0.0678297542645153,0.07908566088623555,0.06826830619752869,0.05763441017942246,0.07890220221563492
40-60,60-80,fomr,0.0,0.1,-1.229832507986694,0.28614784596688075,0.07345770757537542,0.0678297542645153,0.07908566088623555,0.07941983839641564,0.07293335912375914,0.08590631766907214
40-60,60-80,fomr,0.0,0.25,-1.093356375699243,0.335666172468464,0.07345770757537542,0.0678297542645153,0.07908566088623555,0.07684866941098276,0.07126044610827512,0.0824368927136904
40-60,60-80,fomr,0.0,0.5,0.20679963493988224,0.8462668132183357,0.07345770757537542,0.0678297542645153,0.07908566088623555,0.07253593761618608,0.06448447815868963,0.08058739707368254
40-60,60-80,fomr,0.0,0.75,-2.997198432306337,0.040052491971463426,0.07345770757537542,0.0678297542645153,0.07908566088623555,0.09354330955131854,0.08499174728900682,0.10209487181363025
40-60,60-80,fomr,0.0,1.0,-5.8459538482163165,0.004269990897414803,0.07345770757537542,0.0678297542645153,0.07908566088623555,0.09780460547576361,0.09091533193475253,0.1046938790167747
