target_age,rate,metric,g1,g2,t,p,p_bh,m1,cil_1,ciu_1,m2,cil_2,ciu_2
40-60,0.75,auroc,All,40-60,-0.5388472715267613,0.6046586104507299,0.7054350455258516,0.8259095593027922,0.8182927028379203,0.8335264157676641,0.8290807702525115,0.8221220674599513,0.8360394730450716
40-60,0.75,auroc,All,60-80,5.278499063312859,0.0007475631393916355,0.0026164709878707245,0.8259095593027922,0.8182927028379203,0.8335264157676641,0.7756191779959718,0.7607551568057099,0.7904831991862337
40-60,0.75,auroc,All,80+,-0.8339423315760961,0.4285097075384767,0.5293355210769418,0.8259095593027922,0.8182927028379203,0.8335264157676641,0.8421052631578947,0.808922971350083,0.8752875549657064
40-60,1.0,auroc,All,0-20,-9.411599661110575,1.332367352345879e-05,0.0001298951768244218,0.8060916726825619,0.7991122487561556,0.8130710966089681,0.8690465408805033,0.8596235657733728,0.8784695159876337
40-60,1.0,auroc,All,20-40,-1.9975657896946737,0.08082042695787943,0.1697228966115468,0.8060916726825619,0.7991122487561556,0.8130710966089681,0.8170865226471424,0.8104239097031154,0.8237491355911695
40-60,1.0,auroc,All,40-60,0.39282608236132466,0.7047077630002987,0.778887527526646,0.8060916726825619,0.7991122487561556,0.8130710966089681,0.8033665046888923,0.7934071383663853,0.8133258710113992
40-60,1.0,auroc,All,60-80,9.757126496614193,1.0195416537771734e-05,0.0001298951768244218,0.8060916726825619,0.7991122487561556,0.8130710966089681,0.7467428247734139,0.7386812292625716,0.7548044202842562
40-60,1.0,auroc,All,80+,-2.4064377285131004,0.042745144347236905,0.09973867014355278,0.8060916726825619,0.7991122487561556,0.8130710966089681,0.8596491228070174,0.8212628610001776,0.8980353846138572
40-60,0.0,fnr,All,0-20,8.998331928874562,1.8556453832060257e-05,0.0001298951768244218,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.11199999999999999,0.1051853856415338,0.11881461435846617
40-60,0.0,fnr,All,20-40,0.9867534701078018,0.3526635048158141,0.4976526811514875,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.1708994708994708,0.15663528950994135,0.18516365228900025
40-60,0.0,fnr,All,40-60,-1.1628916242748817,0.27838553349137646,0.4976526811514875,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.19470198675496686,0.17812923793421903,0.2112747355757147
40-60,0.0,fnr,All,60-80,-2.546763595532527,0.03434724568504398,0.09016151992324044,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.21484375,0.1948790594966811,0.2348084405033189
40-60,0.0,fnr,All,80+,0.9806953807309825,0.3554662008224911,0.4976526811514875,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.14999999999999997,0.09533921602296283,0.2046607839770371
40-60,0.05,fnr,All,0-20,2.904489841878732,0.01975524511460312,0.059265735343809356,0.18398718975180142,0.1540996229081804,0.21387475659542243,0.11866666666666661,0.09295533880975354,0.1443779945235797
40-60,0.05,fnr,All,20-40,0.03996088401702137,0.9691035810770802,0.9691035810770802,0.18398718975180142,0.1540996229081804,0.21387475659542243,0.18306878306878302,0.15605053382928716,0.21008703230827888
40-60,0.05,fnr,All,40-60,-0.3901933252329132,0.7065772529145176,0.8243401284002705,0.18398718975180142,0.1540996229081804,0.21387475659542243,0.19381898454746133,0.16129376567200718,0.22634420342291547
40-60,0.05,fnr,All,60-80,-0.7722586060987107,0.46216318553647895,0.7870071507527636,0.18398718975180142,0.1540996229081804,0.21387475659542243,0.20546875,0.16693790135689446,0.24399959864310555
40-60,0.05,fnr,All,80+,-0.6020818730761444,0.5637901557577114,0.8005552837725316,0.18398718975180142,0.1540996229081804,0.21387475659542243,0.19999999999999998,0.1642161171256568,0.23578388287434315
40-60,0.1,fnr,All,0-20,4.8224487552618704,0.0013172458082070005,0.009220720657449003,0.20912730184147313,0.19301752680870976,0.2252370768742365,0.12933333333333327,0.10521170480813201,0.15345496185853455
40-60,0.1,fnr,All,20-40,0.5711895151279619,0.583556731240826,0.8005552837725316,0.20912730184147313,0.19301752680870976,0.2252370768742365,0.20211640211640206,0.1878522207268726,0.2163805835059315
40-60,0.1,fnr,All,40-60,-0.7736139850819597,0.4614051148336038,0.7870071507527636,0.20912730184147313,0.19301752680870976,0.2252370768742365,0.22251655629139072,0.1968060252505504,0.24822708733223103
40-60,0.1,fnr,All,60-80,-1.7405523492574067,0.11994364222746341,0.4198027477961219,0.20912730184147313,0.19301752680870976,0.2252370768742365,0.24296875,0.21293181234958403,0.273005687650416
40-60,0.1,fnr,All,80+,0.40773084605136006,0.6941646091907047,0.8243401284002705,0.20912730184147313,0.19301752680870976,0.2252370768742365,0.19999999999999998,0.1642161171256568,0.23578388287434315
40-60,0.25,fnr,All,0-20,3.6887983595922793,0.006140819016199502,0.032239299835047384,0.1985588470776621,0.18487864701106577,0.21223904714425845,0.13999999999999996,0.11576538898995184,0.16423461101004808
40-60,0.25,fnr,All,20-40,0.2715478239326577,0.7928455498499485,0.8614895006145089,0.1985588470776621,0.18487864701106577,0.21223904714425845,0.19576719576719576,0.18403467661926196,0.20749971491512956
40-60,0.25,fnr,All,40-60,-0.23452793010364156,0.820466191061437,0.8614895006145089,0.1985588470776621,0.18487864701106577,0.21223904714425845,0.20132450331125828,0.18582573934086163,0.21682326728165494
40-60,0.25,fnr,All,60-80,-2.205003076345436,0.05853541988484299,0.24584876351634055,0.1985588470776621,0.18487864701106577,0.21223904714425845,0.234375,0.2094015271804589,0.2593484728195411
40-60,0.25,fnr,All,80+,1.1682916861299477,0.2763236826355238,0.72534966691825,0.1985588470776621,0.18487864701106577,0.21223904714425845,0.14999999999999997,0.07843223425131367,0.22156776574868625
40-60,0.5,fnr,All,0-20,6.476911296727121,0.00019274329346356472,0.004047609162734859,0.18702962369895912,0.17065182919893918,0.20340741819897906,0.10666666666666665,0.0923531135169294,0.12098021981640389
40-60,0.5,fnr,All,20-40,0.01574040883640262,0.9878269641236901,0.9878269641236901,0.18702962369895912,0.17065182919893918,0.20340741819897906,0.1867724867724867,0.1632799664781755,0.2102650070667979
40-60,0.5,fnr,All,40-60,-0.930910362868826,0.37913532930462945,0.7870071507527636,0.18702962369895912,0.17065182919893918,0.20340741819897906,0.1995584988962472,0.18257516203266788,0.2165418357598265
40-60,0.5,fnr,All,60-80,-1.2152808004819213,0.2589044987827874,0.72534966691825,0.18702962369895912,0.17065182919893918,0.20340741819897906,0.21328125,0.17913809250624643,0.24742440749375358
40-60,0.5,fnr,All,80+,0.7283052563014849,0.4871949028469489,0.7870071507527636,0.18702962369895912,0.17065182919893918,0.20340741819897906,0.16666666666666663,0.12046987252167736,0.2128634608116559
40-60,0.75,fnr,All,0-20,4.8372998355581505,0.0012925628679684405,0.009220720657449003,0.2371497197758207,0.21535429816506482,0.25894514138657654,0.13599999999999998,0.10652659015338911,0.16547340984661085
40-60,0.75,fnr,All,20-40,0.5308383842547,0.6099468828743098,0.8005552837725316,0.2371497197758207,0.21535429816506482,0.25894514138657654,0.22751322751322745,0.20432480051384697,0.2507016545126079
40-60,0.75,fnr,All,40-60,-0.8976878953827023,0.395564009241163,0.7870071507527636,0.2371497197758207,0.21535429816506482,0.25894514138657654,0.2556291390728477,0.22686696453048666,0.2843913136152087
40-60,0.75,fnr,All,60-80,-2.1120178135817107,0.06766052704270048,0.15787456309963446,0.2371497197758207,0.21535429816506482,0.25894514138657654,0.28046875,0.25187136254503595,0.30906613745496403
40-60,0.75,fnr,All,80+,1.6032132662580976,0.14755519251842675,0.26467004256809423,0.2371497197758207,0.21535429816506482,0.25894514138657654,0.1833333333333333,0.12867254935629613,0.23799411731037046
40-60,1.0,fnr,All,0-20,7.066711390718639,0.00010540761681268485,0.002213559953066382,0.21665332265812648,0.19348141941306546,0.2398252259031875,0.09999999999999995,0.08266542629512184,0.11733457370487806
40-60,1.0,fnr,All,20-40,1.1887113560694949,0.2686394206249565,0.3134126573957826,0.21665332265812648,0.19348141941306546,0.2398252259031875,0.19629629629629625,0.1772084034789182,0.2153841891136743
40-60,1.0,fnr,All,40-60,-1.2152361307736088,0.2589206175732314,0.3134126573957826,0.21665332265812648,0.19348141941306546,0.2398252259031875,0.24370860927152313,0.21230310684250384,0.27511411170054245
40-60,1.0,fnr,All,60-80,-2.19948164518418,0.059041613159833924,0.15498423454456406,0.21665332265812648,0.19348141941306546,0.2398252259031875,0.271875,0.23445549648923347,0.3092945035107665
40-60,1.0,fnr,All,80+,2.2468778749678697,0.054833802141337366,0.15498423454456406,0.21665332265812648,0.19348141941306546,0.2398252259031875,0.11666666666666663,0.042176574358268104,0.19115675897506515
40-60,0.0,fomr,All,0-20,-3.3614612756110405,0.009910278021284972,0.10405791922349221,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.0806942155280709,0.07522488736277577,0.08616354369336604
40-60,0.0,fomr,All,20-40,-2.20276603086197,0.058739988188003855,0.15498423454456406,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07485313460997647,0.07087946275800258,0.07882680646195037
40-60,0.0,fomr,All,40-60,2.6212357695812294,0.030591697311004355,0.14294128159942918,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.05953803373606521,0.05524136787874535,0.06383469959338507
40-60,0.0,fomr,All,60-80,-1.4133724469412208,0.195253977412253,0.27024490321465744,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.07345770757537542,0.0678297542645153,0.07908566088623555
40-60,0.0,fomr,All,80+,0.4148510148420155,0.6891527466214955,0.7236103839525703,0.06802401821958376,0.06431622194685106,0.07173181449231646,0.06271783463107153,0.040604064611403146,0.08483160465073991
40-60,0.05,fomr,All,0-20,-1.4228061100317015,0.19259419568930333,0.27024490321465744,0.06735807021976921,0.058625518668670294,0.07609062177086812,0.08096737237938684,0.06665266323722156,0.09528208152155211
40-60,0.05,fomr,All,20-40,-1.5328886386521763,0.1638433596850107,0.26467004256809423,0.06735807021976921,0.058625518668670294,0.07609062177086812,0.07821340676208124,0.06938958123619574,0.08703723228796675
40-60,0.05,fomr,All,40-60,1.3767005965271781,0.205900878639739,0.27024490321465744,0.06735807021976921,0.058625518668670294,0.07609062177086812,0.05814799718358495,0.05031959351431665,0.06597640085285325
40-60,0.05,fomr,All,60-80,-0.1159655802574305,0.9105379691016618,0.9105379691016618,0.06735807021976921,0.058625518668670294,0.07609062177086812,0.06826830619752869,0.05763441017942246,0.07890220221563492
40-60,0.05,fomr,All,80+,-2.0004376845497593,0.0804616607812632,0.16896948764065273,0.06735807021976921,0.058625518668670294,0.07609062177086812,0.08399253364770604,0.07232034507986689,0.09566472221554519
40-60,0.1,fomr,All,0-20,-1.535255864043646,0.1632696680759064,0.26467004256809423,0.07559882897164269,0.07190231770379225,0.07929534023949313,0.0895790185751513,0.07404950066584425,0.10510853648445835
40-60,0.1,fomr,All,20-40,-2.9012531653654436,0.019853518457304733,0.13897462920113313,0.07559882897164269,0.07190231770379225,0.07929534023949313,0.08509390325015315,0.08070617574932992,0.08948163075097637
40-60,0.1,fomr,All,40-60,2.552657055609056,0.03403363847605456,0.14294128159942918,0.07559882897164269,0.07190231770379225,0.07929534023949313,0.06576111581945786,0.060105992648085915,0.0714162389908298
40-60,0.1,fomr,All,60-80,-0.8972079860853958,0.3958050516335484,0.4374687412791851,0.07559882897164269,0.07190231770379225,0.07929534023949313,0.07941983839641564,0.07293335912375914,0.08590631766907214
40-60,0.1,fomr,All,80+,-1.3348946607123493,0.21864936472838062,0.3532028199458456,0.07559882897164269,0.07190231770379225,0.07929534023949313,0.08267771883289124,0.07414792157342731,0.09120751609235517
40-60,0.25,fomr,All,0-20,-2.7174340711656915,0.02635314364668732,0.1286108794493912,0.07255685518624243,0.0686727421889732,0.07644096818351166,0.0962437469403554,0.08146496926463984,0.11102252461607096
40-60,0.25,fomr,All,20-40,-4.375221534767786,0.0023638770470806834,0.049641417988694356,0.07255685518624243,0.0686727421889732,0.07644096818351166,0.08391930368274189,0.08154436050333526,0.08629424686214852
40-60,0.25,fomr,All,40-60,3.818515542815197,0.005100476860919965,0.05355500703965963,0.07255685518624243,0.0686727421889732,0.07644096818351166,0.06046355478877612,0.056496502347736614,0.06443060722981561
40-60,0.25,fomr,All,60-80,-1.1055417932211222,0.30106052381813336,0.39514193751130006,0.07255685518624243,0.0686727421889732,0.07644096818351166,0.07684866941098276,0.07126044610827512,0.0824368927136904
40-60,0.25,fomr,All,80+,1.147773393880567,0.2842245552949947,0.39514193751130006,0.07255685518624243,0.0686727421889732,0.07644096818351166,0.057084403088459836,0.03377402397746103,0.08039478219945864
40-60,0.5,fomr,All,0-20,-1.7164568324110714,0.12441228685438299,0.24634954319120989,0.0692975528951835,0.06498528326447052,0.07360982252589647,0.07858486171043515,0.07013649865776525,0.08703322476310504
40-60,0.5,fomr,All,20-40,-1.8766979781072086,0.09739888194868965,0.24634954319120989,0.0692975528951835,0.06498528326447052,0.07360982252589647,0.07979348552996912,0.07098837225867194,0.0885985988012663
40-60,0.5,fomr,All,40-60,2.62060589965027,0.030621637964140764,0.1286108794493912,0.0692975528951835,0.06498528326447052,0.07360982252589647,0.06010222415383111,0.05571572441862207,0.06448872388904016
40-60,0.5,fomr,All,60-80,-0.6215586141534941,0.5515285702853867,0.6434499986662845,0.0692975528951835,0.06498528326447052,0.07360982252589647,0.07253593761618608,0.06448447815868963,0.08058739707368254
40-60,0.5,fomr,All,80+,-0.11479071420245524,0.9114398352247951,0.9114398352247951,0.0692975528951835,0.06498528326447052,0.07360982252589647,0.07064243044888202,0.05056171851995207,0.09072314237781197
40-60,0.75,fomr,All,0-20,-0.9448606288647924,0.3723882769593187,0.4600090480085702,0.08554946915470232,0.07956692901328928,0.09153200929611537,0.09453551036587318,0.07897361704061072,0.11009740369113565
40-60,0.75,fomr,All,20-40,-1.740097501677332,0.12002659081274351,0.24634954319120989,0.08554946915470232,0.07956692901328928,0.09153200929611537,0.09516137594999077,0.0875470500744855,0.10277570182549604
40-60,0.75,fomr,All,40-60,2.097621680973483,0.06919302481213897,0.2421755868424864,0.08554946915470232,0.07956692901328928,0.09153200929611537,0.07472633630459377,0.06794215367164176,0.08151051893754578
40-60,0.75,fomr,All,60-80,-1.3427486791670848,0.2162037325557595,0.3532028199458456,0.08554946915470232,0.07956692901328928,0.09153200929611537,0.09354330955131854,0.08499174728900682,0.10209487181363025
40-60,0.75,fomr,All,80+,0.40857777014422486,0.6935676163621425,0.766574733873947,0.08554946915470232,0.07956692901328928,0.09153200929611537,0.0801476301476301,0.05775590430697353,0.10253935598828667
40-60,1.0,fomr,All,0-20,0.2800548083436389,0.7865405819143476,0.825867611010065,0.08444406101193584,0.07911621138586357,0.08977191063800811,0.08250321472670075,0.0715847593568783,0.09342167009652319
40-60,1.0,fomr,All,20-40,-1.1404017995522602,0.28710738950019904,0.39514193751130006,0.08444406101193584,0.07911621138586357,0.08977191063800811,0.09000370507779384,0.08332129363162075,0.09668611652396694
40-60,1.0,fomr,All,40-60,1.9437251343588047,0.08783952056422073,0.24634954319120989,0.08444406101193584,0.07911621138586357,0.08977191063800811,0.0752505309916052,0.06889715848744085,0.08160390349576954
40-60,1.0,fomr,All,60-80,-2.6893354061916686,0.027524959754876663,0.1286108794493912,0.08444406101193584,0.07911621138586357,0.08977191063800811,0.09780460547576361,0.09091533193475253,0.1046938790167747
40-60,1.0,fomr,All,80+,1.6923370257166328,0.12904023690968136,0.24634954319120989,0.08444406101193584,0.07911621138586357,0.08977191063800811,0.05468898917174776,0.02433050157563935,0.08504747676785618
60-80,0.0,auroc,All,0-20,-10.729864412790029,5.004648085856003e-06,5.2548804901488036e-05,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8912704402515723,0.8855456474840661,0.8969952330190786
60-80,0.0,auroc,All,20-40,-1.476450256107874,0.178067433846625,0.33994691916173864,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8554007321555179,0.8500276628219298,0.8607738014891061
60-80,0.0,auroc,All,40-60,-0.579618254126232,0.5781253323048884,0.7704551805051981,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8517263915630503,0.8477799433022769,0.8556728398238237
60-80,0.0,auroc,All,60-80,11.13458857910408,3.7845063009179227e-06,5.2548804901488036e-05,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8081315300855992,0.8025983478740396,0.8136647122971589
60-80,0.0,auroc,All,80+,-0.7174133746524616,0.4935314514817899,0.7402971772226848,0.8499662291294052,0.8463932682785268,0.8535391899802837,0.8653508771929825,0.8279276903532893,0.9027740640326758
60-80,0.05,auroc,All,0-20,-5.754703213449066,0.0004266901700285216,0.001777846044169301,0.8504181008117193,0.8438477655441282,0.8569884360793104,0.8837333333333335,0.8759984749904124,0.8914681916762546
60-80,0.05,auroc,All,20-40,-0.7636016375970267,0.46702466799883935,0.7402971772226848,0.8504181008117193,0.8438477655441282,0.8569884360793104,0.8555225169172298,0.8458192126665717,0.8652258211678879
60-80,0.05,auroc,All,40-60,0.4607560344562217,0.6572402635183758,0.7939283599584355,0.8504181008117193,0.8438477655441282,0.8569884360793104,0.8481892107286179,0.8428276798701801,0.8535507415870556
60-80,0.05,auroc,All,60-80,4.678151545278381,0.0015856711448327808,0.00416238675518605,0.8504181008117193,0.8438477655441282,0.8569884360793104,0.8220079619838874,0.8136311498506169,0.8303847741171578
60-80,0.05,auroc,All,80+,-0.3737288629528357,0.7183161352004892,0.7939283599584355,0.8504181008117193,0.8438477655441282,0.8569884360793104,0.8557017543859649,0.8318045663570456,0.8795989424148841
60-80,0.1,auroc,All,0-20,-9.512418208119188,1.231235351467214e-05,8.618647460270499e-05,0.8513414524642424,0.8463045202233129,0.8563783847051719,0.892548427672956,0.8868652280066981,0.8982316273392138
60-80,0.1,auroc,All,20-40,-0.3771565458357277,0.7158655555235593,0.7939283599584355,0.8513414524642424,0.8463045202233129,0.8563783847051719,0.8530455836745718,0.8469324869476486,0.8591586804014951
60-80,0.1,auroc,All,40-60,-0.201869554749207,0.8450574686191432,0.8450574686191432,0.8513414524642424,0.8463045202233129,0.8563783847051719,0.8520750316785272,0.8481748020961076,0.8559752612609467
60-80,0.1,auroc,All,60-80,5.60385766704297,0.0005079560126198003,0.001777846044169301,0.8513414524642424,0.8463045202233129,0.8563783847051719,0.8169758622860019,0.8074783275464115,0.8264733970255924
60-80,0.1,auroc,All,80+,0.2872584874532882,0.7812146109907756,0.8202753415403145,0.8513414524642424,0.8463045202233129,0.8563783847051719,0.8473684210526317,0.8236512637609466,0.8710855783443168
60-80,0.25,auroc,All,0-20,-5.251128743151756,0.0007727751224965821,0.002318325367489746,0.8490728147959716,0.8399896820589798,0.8581559475329634,0.8867119496855345,0.8780292835512215,0.8953946158198475
60-80,0.25,auroc,All,20-40,-0.8002315430855642,0.44668668968800107,0.7402971772226848,0.8490728147959716,0.8399896820589798,0.8581559475329634,0.8549861816498098,0.845749880055545,0.8642224832440746
60-80,0.25,auroc,All,40-60,0.5658479485465376,0.5870134708611033,0.7704551805051981,0.8490728147959716,0.8399896820589798,0.8581559475329634,0.8448622013461315,0.8354992682886042,0.8542251344036589
60-80,0.25,auroc,All,60-80,3.194390153199677,0.012719149684230414,0.02671021433688387,0.8490728147959716,0.8399896820589798,0.8581559475329634,0.8206390042799597,0.8079509673758667,0.8333270411840528
60-80,0.25,auroc,All,80+,4.0289282968848035,0.003793710031197457,0.008851990072794066,0.8490728147959716,0.8399896820589798,0.8581559475329634,0.8179824561403508,0.8079574949916821,0.8280074172890195
60-80,0.5,auroc,All,0-20,-8.155898984271055,3.7994053378172646e-05,0.0001994687802354064,0.8373234949467419,0.8302092618710025,0.8444377280224812,0.8874716981132076,0.8793739490752163,0.8955694471511989
60-80,0.5,auroc,All,20-40,-1.4085199970713416,0.19663459800890984,0.29495189701336477,0.8373234949467419,0.8302092618710025,0.8444377280224812,0.8458728229466608,0.8379603054229566,0.8537853404703649
60-80,0.5,auroc,All,40-60,1.259974728247088,0.2431896040552421,0.3191863553225052,0.8373234949467419,0.8302092618710025,0.8444377280224812,0.8290377485794618,0.819966479135177,0.8381090180237466
60-80,0.5,auroc,All,60-80,5.9656562658724095,0.00033603518254296945,0.002352246277800786,0.8373234949467419,0.8302092618710025,0.8444377280224812,0.805701630161128,0.7997238233403743,0.8116794369818816
60-80,0.5,auroc,All,80+,2.1260471272913315,0.0661991094792142,0.13901812990634982,0.8373234949467419,0.8302092618710025,0.8444377280224812,0.8131578947368421,0.7945452946758874,0.8317704947977967
60-80,0.75,auroc,All,0-20,-7.156789682010155,9.644679330837829e-05,0.001012691329737972,0.8415266982961223,0.8360334437678238,0.8470199528244207,0.8840955974842768,0.875232729600621,0.8929584653679326
60-80,0.75,auroc,All,20-40,-1.776794029293544,0.11350420791256503,0.19665984148408494,0.8415266982961223,0.8360334437678238,0.8470199528244207,0.8488793390343071,0.8441412009989137,0.8536174770697006
60-80,0.75,auroc,All,40-60,1.3270292176604412,0.2211223112548074,0.30957123575673035,0.8415266982961223,0.8360334437678238,0.8470199528244207,0.8349475864371237,0.8282125173239757,0.8416826555502718
60-80,0.75,auroc,All,60-80,3.7841574491127754,0.005356277560423763,0.018746971461483172,0.8415266982961223,0.8360334437678238,0.8470199528244207,0.8165329179254783,0.8063403716370882,0.8267254642138685
60-80,0.75,auroc,All,80+,5.0523324560459875,0.0009863918947664863,0.004142845958019242,0.8415266982961223,0.8360334437678238,0.8470199528244207,0.7881578947368421,0.7704736680409988,0.8058421214326853
60-80,1.0,auroc,All,0-20,-5.494857632892323,0.0005772364581319708,0.003030491405192847,0.8182181615111805,0.8049520090845426,0.8314843139378185,0.8728930817610063,0.8615673359931533,0.8842188275288594
60-80,1.0,auroc,All,20-40,-1.7307573415491933,0.12174180663300496,0.19665984148408494,0.8182181615111805,0.8049520090845426,0.8314843139378185,0.8379606719624952,0.8229980867780133,0.8529232571469771
60-80,1.0,auroc,All,40-60,0.7870668426093791,0.4539259994300604,0.4766222994015634,0.8182181615111805,0.8049520090845426,0.8314843139378185,0.8091523319862614,0.7939291839464905,0.8243754800260322
60-80,1.0,auroc,All,60-80,2.611638267977305,0.031051172050140772,0.08014357326510262,0.8182181615111805,0.8049520090845426,0.8314843139378185,0.7912064136455187,0.7788468424951217,0.8035659847959157
60-80,1.0,auroc,All,80+,3.513022993356494,0.00792642558250087,0.02377927674750261,0.8182181615111805,0.8049520090845426,0.8314843139378185,0.7039473684210525,0.6484893583921003,0.7594053784500048
60-80,0.0,fnr,All,0-20,8.998331928874562,1.8556453832060257e-05,0.0003896855304732654,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.11199999999999999,0.1051853856415338,0.11881461435846617
60-80,0.0,fnr,All,20-40,0.9867534701078018,0.3526635048158141,0.39288369564591125,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.1708994708994708,0.15663528950994135,0.18516365228900025
60-80,0.0,fnr,All,40-60,-1.1628916242748817,0.27838553349137646,0.3438880119599356,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.19470198675496686,0.17812923793421903,0.2112747355757147
60-80,0.0,fnr,All,60-80,-2.546763595532527,0.03434724568504398,0.08014357326510262,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.21484375,0.1948790594966811,0.2348084405033189
60-80,0.0,fnr,All,80+,0.9806953807309825,0.3554662008224911,0.39288369564591125,0.18126501200960765,0.1696180098680379,0.1929120141511774,0.14999999999999997,0.09533921602296283,0.2046607839770371
60-80,0.05,fnr,All,0-20,1.737238899158259,0.12054912982850273,0.19665984148408494,0.20032025620496396,0.16754061934249687,0.23309989306743106,0.15199999999999997,0.11590259244794096,0.18809740755205898
60-80,0.05,fnr,All,20-40,-0.08184875798611418,0.9367777345714134,0.9367777345714134,0.20032025620496396,0.16754061934249687,0.23309989306743106,0.2026455026455026,0.16515188843258477,0.24013911685842043
60-80,0.05,fnr,All,40-60,-0.03976367243120106,0.9692559678784358,0.9692559678784358,0.20032025620496396,0.16754061934249687,0.23309989306743106,0.20132450331125823,0.17156432406837505,0.2310846825541414
60-80,0.05,fnr,All,60-80,-0.760443409193515,0.468806653639419,0.5469410959126555,0.20032025620496396,0.16754061934249687,0.23309989306743106,0.221875,0.1845307620770233,0.2592192379229767
60-80,0.05,fnr,All,80+,-0.9080144907972163,0.3904030113571967,0.482262543441243,0.20032025620496396,0.16754061934249687,0.23309989306743106,0.2333333333333333,0.17867254935629617,0.28799411731037045
60-80,0.1,fnr,All,0-20,6.089018911812418,0.0002929970975178826,0.0010254898413125891,0.2004803843074459,0.18224167764151594,0.21871909097337588,0.11733333333333329,0.10182881926729814,0.13283784739936844
60-80,0.1,fnr,All,20-40,0.4428125680997315,0.6696301777790096,0.722399455927625,0.2004803843074459,0.18224167764151594,0.21871909097337588,0.19417989417989417,0.17716521304311428,0.21119457531667407
60-80,0.1,fnr,All,40-60,-0.41649268513364107,0.6879994818358333,0.722399455927625,0.2004803843074459,0.18224167764151594,0.21871909097337588,0.20794701986754963,0.18235324933490685,0.2335407904001924
60-80,0.1,fnr,All,60-80,-2.517905042650482,0.035925811979637665,0.06287017096436591,0.2004803843074459,0.18224167764151594,0.21871909097337588,0.24375,0.21977280615910685,0.26772719384089316
60-80,0.1,fnr,All,80+,-1.6721249473561448,0.13304079233182406,0.19956118849773608,0.2004803843074459,0.18224167764151594,0.21871909097337588,0.2333333333333333,0.2041159153141139,0.26255075135255274
60-80,0.25,fnr,All,0-20,6.249681664681842,0.00024579446418678295,0.0010254898413125891,0.2017614091273018,0.19288452314267618,0.21063829511192744,0.11599999999999999,0.09364151523023836,0.13835848476976162
60-80,0.25,fnr,All,20-40,3.7631769329853335,0.005519202499388892,0.014487906560895842,0.2017614091273018,0.19288452314267618,0.21063829511192744,0.17777777777777776,0.17099342892486644,0.18456212663068908
60-80,0.25,fnr,All,40-60,-1.9730567978917712,0.0839457608932307,0.13560469067368036,0.2017614091273018,0.19288452314267618,0.21063829511192744,0.22119205298013242,0.2063851094239989,0.23599899653626594
60-80,0.25,fnr,All,60-80,-2.854577811196293,0.021328420468142956,0.04071789362100019,0.2017614091273018,0.19288452314267618,0.21063829511192744,0.24765625,0.22090584349667433,0.2744066565033257
60-80,0.25,fnr,All,80+,-6.596577461449952,0.00016999206084598436,0.0008924583194414179,0.2017614091273018,0.19288452314267618,0.21063829511192744,0.3166666666666666,0.2874492486474472,0.345884084685886
60-80,0.5,fnr,All,0-20,7.057925086717363,0.00010632989374734956,0.0008924583194414179,0.2140912730184147,0.19523650807070958,0.23294603796611985,0.1013333333333333,0.08062397467854619,0.12204269198812041
60-80,0.5,fnr,All,20-40,3.4385744878657682,0.008842361864994779,0.018568959916489037,0.2140912730184147,0.19523650807070958,0.23294603796611985,0.17301587301587298,0.16390426690875093,0.18212747912299504
60-80,0.5,fnr,All,40-60,-1.4898232628654993,0.17460087381073916,0.22916364687659516,0.2140912730184147,0.19523650807070958,0.23294603796611985,0.23973509933774834,0.2161766017740365,0.26329359690146015
60-80,0.5,fnr,All,60-80,-3.9691864595757655,0.0041236261122141234,0.01237087833664237,0.2140912730184147,0.19523650807070958,0.23294603796611985,0.2890625,0.2618429047726117,0.3162820952273883
60-80,0.5,fnr,All,80+,-6.85170413212659,0.0001307631013769091,0.0008924583194414179,0.2140912730184147,0.19523650807070958,0.23294603796611985,0.35,0.3207825819807806,0.3792174180192194
60-80,0.75,fnr,All,0-20,7.329557270827066,8.152794229720217e-05,0.0008924583194414179,0.2140912730184147,0.18698186780973525,0.24120067822709418,0.09599999999999995,0.0880735131895497,0.10392648681045019
60-80,0.75,fnr,All,20-40,3.514759308356393,0.0079063048618331,0.01844804467761057,0.2140912730184147,0.18698186780973525,0.24120067822709418,0.15396825396825395,0.1411494364863943,0.1667870714501136
