target_sex,target_age,trial,rate,dem_sex,dem_age,auroc,tpr,fnr,tnr,fpr,ppv,npv,fomr,tn,fp,fn,tp
F,0-20,0,1.0,M,60-80,0.5825969627428382,0.539905737545281,0.46009426245471896,0.5800898968229645,0.4199101031770354,0.6277058237478489,0.49018084509473864,0.5098191549052613,11357,8221,11812,13861
F,0-20,0,1.0,M,80+,0.5709314398836458,0.5615,0.4385,0.5416936005171299,0.45830639948287005,0.6644184120222459,0.43324285898927234,0.5667571410107277,3352,2836,4385,5615
F,0-20,0,1.0,F,0-20,0.6634934399034836,0.6017191977077364,0.3982808022922636,0.6447368421052632,0.35526315789473684,0.660377358490566,0.5850746268656717,0.41492537313432837,196,108,139,210
F,0-20,0,1.0,F,20-40,0.6689542586506949,0.552405498281787,0.4475945017182131,0.6937201615864855,0.3062798384135145,0.6066037735849057,0.644489935175708,0.35551006482429204,3778,1668,2084,2572
F,0-20,0,1.0,F,40-60,0.6128707482338833,0.5395677472984206,0.4604322527015794,0.6289997370035942,0.3710002629964057,0.6053343280798285,0.5643385244612239,0.43566147553877616,7175,4232,5539,6491
F,0-20,0,1.0,F,60-80,0.5776561796001884,0.5440791041219919,0.4559208958780081,0.5660787817574392,0.4339212182425608,0.620558461852028,0.48768406961178046,0.5123159303882195,7286,5585,7654,9134
F,0-20,0,1.0,F,80+,0.5723458461268974,0.5608261461643214,0.43917385383567864,0.5368014172974714,0.46319858270252856,0.6321309797902277,0.4627238650562266,0.5372761349437735,3333,2876,3870,4942
F,0-20,1,0,,,0.6646578455584081,0.6816567130951574,0.3183432869048426,0.5663550336335652,0.43364496636643485,0.6493144875021898,0.6016544741049368,0.3983455258950632,49675,38035,32889,70424
F,0-20,1,0,M,,0.6647058043485632,0.6992155311645077,0.30078446883549226,0.5500165135119383,0.4499834864880617,0.6468615164128131,0.6080280056698596,0.39197199433014046,28311,23162,18251,42427
F,0-20,1,0,F,,0.6650959535481105,0.656667057581799,0.343332942418201,0.5895631536827,0.4104368463173,0.6530674131094005,0.5934114771401588,0.4065885228598411,21364,14873,14638,27997
F,0-20,1,0,,0-20,0.7141545569420312,0.5934065934065934,0.4065934065934066,0.7330595482546202,0.2669404517453799,0.6242774566473989,0.7069306930693069,0.29306930693069305,714,260,296,432
F,0-20,1,0,,20-40,0.7124271665969102,0.6133842194017929,0.38661578059820717,0.7006393380970289,0.29936066190297106,0.6345606464052888,0.6813693219223174,0.3186306780776827,9315,3980,4356,6911
F,0-20,1,0,,40-60,0.6723859143382611,0.6666999500748877,0.3333000499251123,0.5934603951739814,0.40653960482601853,0.6327710386656558,0.6288911947820931,0.3711088052179069,16970,11625,10014,20031
F,0-20,1,0,,60-80,0.6442494105434492,0.7027860860554391,0.29721391394456087,0.5140065949644057,0.4859934050355943,0.6542500712547412,0.5692685757193078,0.43073142428069217,16679,15770,12620,29841
F,0-20,1,0,,80+,0.6271616585474001,0.7021581968955986,0.29784180310440145,0.4837460675969993,0.5162539324030008,0.6736192564638687,0.5169827586206897,0.48301724137931035,5997,6400,5603,13209
F,0-20,1,0,M,0-20,0.69418737447328,0.5171503957783641,0.48284960422163586,0.7522388059701492,0.24776119402985075,0.5414364640883977,0.7336244541484717,0.2663755458515284,504,166,183,196
F,0-20,1,0,M,20-40,0.7053684737169327,0.6168507033731659,0.38314929662683406,0.6938463498534845,0.30615365014651547,0.6292238852029007,0.6825416718887078,0.31745832811129215,5446,2403,2533,4078
F,0-20,1,0,M,40-60,0.6716652857162511,0.6825978351373855,0.31740216486261447,0.5770886665115197,0.4229113334884803,0.6284881938055811,0.634328835454371,0.365671164545629,9919,7269,5718,12297
F,0-20,1,0,M,60-80,0.6435768809442035,0.7235227671094145,0.27647723289058546,0.49162325058739403,0.508376749412606,0.6511146943353898,0.575554625366262,0.424445374633738,9625,9953,7098,18575
F,0-20,1,0,M,80+,0.6279077246283129,0.7281,0.2719,0.45523594053005817,0.5447640594699418,0.683533608711979,0.5088511560693642,0.49114884393063585,2817,3371,2719,7281
